TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 10.3955, -13.500015, 4.4549937
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.909875, -15.500023, 7.240498
25.0, 0.025, 2.0, 0.1, 0.1, 1.0, 11.580713, -7.499995, 0.78009135
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 10.685875, -14.000017, 4.886372
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.421812, -10.000002, 2.6171212
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.873814, -9.5, 1.8676735
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.660811, -13.000013, 5.7986364
25.0, 0.025, 2.0, 0.1, 0.1, 0.4375, 8.58125, -11.000006, 3.5607777
25.0, 0.025, 2.0, 0.1, 0.1, 0.5, 5.197499, 0.0, 0.0
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 12.145627, -18.000032, 8.238328
25.0, 0.025, 2.0, 0.1, 0.1, 0.5625, 8.713313, -12.500011, 5.359197
25.0, 0.025, 2.0, 0.1, 0.1, 0.9, 11.918999, -10.500004, 2.4781003
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.705, -13.500015, 4.6949844
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 15.611752, -5.499997, 0.41096058
25.0, 0.025, 2.0, 0.1, 0.1, 0.4375, 10.485625, -14.500019, 5.3722596
25.0, 0.025, 2.0, 0.1, 0.1, 0.5625, 8.662501, -12.00001, 4.077911
25.0, 0.025, 2.0, 0.1, 0.1, 0.72727275, 12.310089, -13.000013, 4.636118
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 10.853252, -13.500015, 4.6955023
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 12.800625, -17.50003, 6.903705
25.0, 0.025, 2.0, 0.1, 0.1, 0.5833333, 12.689167, -13.500015, 4.5560527
25.0, 0.025, 2.0, 0.1, 0.1, 0.7692308, 9.663692, -10.500004, 2.4366305
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 8.732875, -10.000002, 3.3105454
25.0, 0.025, 2.0, 0.1, 0.1, 0.375, 10.402625, -13.500015, 4.9681983
25.0, 0.025, 2.0, 0.1, 0.1, 0.5625, 10.69625, -11.500008, 4.387087
25.0, 0.025, 2.0, 0.1, 0.1, 0.7777778, 11.495222, -7.9999948, 1.910751
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 11.595815, -16.500027, 6.8501153
25.0, 0.025, 2.0, 0.1, 0.1, 0.5625, 7.945939, -8.499996, 1.588062
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 10.529124, -15.000021, 6.8222456
25.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 15.752332, -10.500004, 2.2445414
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 10.507814, -12.00001, 4.0483947
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 9.876311, -10.000002, 1.9959012
25.0, 0.025, 2.0, 0.1, 0.1, 0.9166667, 12.022502, -13.000013, 4.827958
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 10.350374, -13.000013, 4.2066545
25.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 11.1615, -6.499996, 0.30322033
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 9.411502, -12.500011, 5.0173306
25.0, 0.025, 2.0, 0.1, 0.1, 0.5, 11.687572, -22.50005, 12.625318
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 10.370315, -13.000013, 4.309192
25.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 11.804999, -6.499996, 0.5296071
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 10.97125, -15.000021, 5.9912868
25.0, 0.025, 2.0, 0.1, 0.1, 0.6, 12.885999, -12.00001, 3.6579397
25.0, 0.025, 2.0, 0.1, 0.1, 0.5625, 9.073123, -11.500008, 4.3010373
25.0, 0.025, 2.0, 0.1, 0.1, 0.46666667, 11.588335, -15.000021, 6.5737686
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.843436, -15.000021, 6.277444
25.0, 0.025, 2.0, 0.1, 0.1, 0.5625, 8.068312, -10.000002, 3.0771196
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 10.468688, -17.000029, 7.4493504
25.0, 0.025, 2.0, 0.1, 0.1, 0.5555556, 8.6016655, -6.9999957, 1.2929738
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 10.087937, -18.000032, 8.4301605
25.0, 0.025, 2.0, 0.1, 0.1, 0.4375, 10.554377, -15.500023, 6.5394063
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 10.626875, -13.500015, 5.3586063
25.0, 0.025, 2.0, 0.1, 0.1, 1.0, 12.352501, -3.9999983, -0.16789062
25.0, 0.025, 2.0, 0.1, 0.1, 0.875, 10.078751, -5.9999967, 0.53627753
25.0, 0.025, 2.0, 0.1, 0.1, 0.8125, 9.668565, -13.000013, 4.930721
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 11.126418, -13.000013, 5.374346
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 11.090626, -13.500015, 5.3480325
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 8.975187, -13.000013, 4.5472026
25.0, 0.025, 2.0, 0.1, 0.1, 0.875, 12.214373, -18.500034, 8.381962
25.0, 0.025, 2.0, 0.1, 0.1, 0.375, 9.285625, -14.000017, 5.504807
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.098937, -11.500008, 3.5365748
25.0, 0.025, 2.0, 0.1, 0.1, 1.0, 11.641251, -4.499998, -0.25844976
25.0, 0.025, 2.0, 0.1, 0.1, 0.25, 10.853001, -7.9999948, 0.9728341
25.0, 0.025, 2.0, 0.1, 0.1, 0.5, 8.66381, -12.00001, 4.062399
25.0, 0.025, 2.0, 0.1, 0.1, 0.5714286, 8.1065, -9.5, 2.458146
25.0, 0.025, 2.0, 0.1, 0.1, 0.8125, 10.664187, -14.000017, 6.143652
25.0, 0.025, 2.0, 0.1, 0.1, 0.5, 9.975374, -14.000017, 5.0647
25.0, 0.025, 2.0, 0.1, 0.1, 0.625, 9.441, -13.000013, 4.8723297
25.0, 0.025, 2.0, 0.1, 0.1, 0.5, 12.506668, -6.9999957, 0.7455797
25.0, 0.025, 2.0, 0.1, 0.1, 0.4375, 9.408812, -12.500011, 4.8275204
25.0, 0.025, 2.0, 0.1, 0.1, 0.8888889, 12.068777, -8.999998, 2.5356483
25.0, 0.025, 2.0, 0.1, 0.1, 0.5625, 11.557376, -16.000025, 7.218041
25.0, 0.025, 2.0, 0.1, 0.1, 0.6875, 10.909499, -16.500027, 6.867756
25.0, 0.025, 2.0, 0.1, 0.1, 0.5714286, 8.580713, -5.499997, 0.53734744
25.0, 0.025, 2.0, 0.1, 0.1, 0.8, 11.087, -4.499998, -0.18853535
25.0, 0.025, 2.0, 0.1, 0.1, 0.75, 9.948499, -13.500015, 5.487361
