TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 6.5666256, -16.500027, 8.3687
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 8.684188, -17.50003, 9.096693
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 9.142937, -22.000048, 14.189193
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 9.53881, -27.000067, 17.672281
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 7.3466253, -18.000032, 9.644403
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 9.662126, -21.000044, 12.269185
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.684813, -17.000029, 9.196909
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 8.515625, -21.000044, 13.135281
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 11.005374, -32.000084, 21.244364
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 10.503251, -31.000082, 22.038721
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 8.963125, -21.000044, 12.293549
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 8.4748125, -23.500053, 14.931686
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 9.103313, -22.50005, 12.974404
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 9.209188, -21.000044, 12.9202585
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 6.666064, -9.5, 3.0789037
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 9.159312, -20.00004, 11.445868
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 7.970312, -16.500027, 8.541694
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 8.462999, -20.500042, 12.051453
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 9.358187, -28.500072, 18.329657
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 8.164689, -19.500038, 11.174398
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 7.467812, -17.000029, 9.277201
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.375, 6.6575003, -15.500023, 8.003497
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.968186, -25.00006, 15.403382
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 8.049314, -18.500034, 10.049688
30.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 8.303939, -15.500023, 7.941636
