TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 9.184061, -37.000008, 19.711561
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 11.397937, -47.499847, 27.766932
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 9.699688, -31.500084, 20.897411
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 10.323188, -33.50006, 18.528496
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.204938, -41.49994, 23.617935
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 11.376563, -41.99993, 24.703
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 10.48844, -44.499893, 28.310501
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 10.7075, -43.9999, 30.958412
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 12.420938, -48.999825, 27.982058
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.002873, -36.000023, 24.498863
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 11.321871, -46.499863, 28.465965
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 8.924499, -26.000063, 13.477092
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 10.342563, -32.500076, 14.003712
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 12.249938, -54.999733, 39.10571
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.5822525, -41.49994, 23.145945
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.617939, -45.99987, 28.0825
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.826248, -38.999977, 21.795235
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 12.180752, -52.999763, 35.259712
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.292686, -42.499924, 23.41853
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.347874, -42.999916, 26.36274
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.746001, -49.99981, 33.829533
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 7.9333115, -28.00007, 14.653748
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 9.449498, -39.99996, 21.744434
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.009687, -44.499893, 25.865507
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 11.382061, -44.499893, 27.784647
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 12.104937, -50.4998, 31.615854
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.785312, -40.499954, 27.770987
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 13.874816, -64.99958, 40.868137
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.69375, -41.49994, 25.317307
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 10.099376, -31.500084, 15.105548
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.217811, -35.50003, 19.50125
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 9.753376, -32.500076, 17.263397
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.999627, -47.99984, 30.16484
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 9.525125, -33.50006, 18.370255
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 12.595189, -61.499634, 42.123127
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.309002, -43.49991, 27.500183
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 9.458688, -23.500053, 10.1913185
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.878438, -43.9999, 26.285753
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.385939, -35.00004, 18.012587
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 13.438747, -64.99958, 47.12157
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 9.171062, -37.000008, 21.819853
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.8805, -40.999947, 23.651814
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 8.820128, -26.500065, 12.2489605
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.782875, -46.499863, 24.22026
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.307122, -34.000053, 18.223682
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 12.031312, -46.999855, 26.758276
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 11.319625, -45.499878, 26.15593
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 9.521001, -35.00004, 20.504885
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.7402525, -39.49997, 25.189201
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 8.96275, -34.500046, 19.020475
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.177565, -32.000084, 16.223183
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.513562, -34.000053, 19.518658
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.816875, -37.5, 20.140608
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.535999, -36.000023, 22.200779
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 10.299189, -42.499924, 24.530987
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.780064, -40.999947, 22.539042
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 8.330126, -27.000067, 11.53547
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.243936, -42.999916, 23.989166
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.138813, -38.999977, 25.703568
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 8.672063, -27.500069, 11.858903
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.095312, -34.500046, 20.334229
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 10.251187, -38.999977, 23.943634
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.6935625, -36.000023, 22.062246
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.955065, -37.000008, 17.194542
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.143374, -43.9999, 26.551876
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.095685, -31.000082, 16.352303
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.41625, -41.99993, 23.743362
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.84525, -44.499893, 27.584145
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.436561, -41.49994, 24.592314
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 12.0391865, -43.9999, 23.313774
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.129126, -37.5, 20.795355
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.004812, -45.499878, 25.60874
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 12.776687, -52.999763, 32.23799
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 10.428126, -35.50003, 18.30514
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.195499, -44.999886, 25.15228
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.553876, -37.5, 21.866957
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 11.346125, -46.999855, 27.138868
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.782874, -45.499878, 27.527441
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 11.321624, -40.999947, 25.237051
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 8.872687, -33.50006, 19.08581
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.532374, -31.500084, 15.157494
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.473812, -36.000023, 23.143368
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.119749, -34.500046, 21.6126
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.637751, -37.999992, 20.573566
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 9.232188, -30.000078, 13.838557
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 8.575066, -33.00007, 18.672564
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 8.6518755, -28.500072, 16.125862
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 10.572062, -42.499924, 28.237364
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 8.063187, -29.500076, 14.795315
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.61875, -31.500084, 15.606105
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.613938, -37.5, 23.103418
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.7214985, -47.499847, 28.639046
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.498187, -45.99987, 27.672592
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 9.519127, -35.50003, 19.867935
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.014376, -36.500015, 20.575611
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 8.924, -30.50008, 16.843939
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 10.652001, -38.499985, 22.556309
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 8.624188, -30.000078, 15.442315
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.026749, -41.99993, 25.476538
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.830375, -37.000008, 19.17708
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 9.740126, -36.000023, 21.878885
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.756374, -38.999977, 22.190943
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.804687, -45.99987, 30.560474
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 9.684189, -37.000008, 24.9567
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 8.853812, -27.500069, 11.8397665
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 9.576248, -31.500084, 17.655224
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 8.245438, -28.500072, 17.702152
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.307938, -32.500076, 14.970939
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.153747, -39.99996, 23.269949
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.775687, -28.00007, 11.192674
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 9.015811, -32.500076, 18.630798
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.581374, -49.499817, 33.12616
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.545936, -42.999916, 26.493296
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.503938, -36.000023, 20.466236
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 12.479439, -59.999657, 41.646496
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 11.245749, -44.499893, 27.052206
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.551561, -39.99996, 22.145617
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 9.534188, -35.50003, 22.322699
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.408249, -29.000074, 15.827958
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.857941, -43.9999, 26.88486
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 11.660812, -42.499924, 21.735441
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 10.765564, -42.499924, 25.324686
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 9.333062, -33.50006, 18.207104
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 9.674001, -40.499954, 22.53421
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.953564, -38.999977, 21.793282
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.326876, -41.49994, 23.864264
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 10.35825, -39.99996, 22.633696
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 8.420562, -33.00007, 19.294872
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.430564, -37.999992, 24.146992
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 11.668875, -47.499847, 29.226543
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 8.60025, -30.50008, 16.274479
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.436312, -38.499985, 18.658306
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 13.112063, -59.999657, 35.906403
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.170753, -38.999977, 20.730839
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 10.892311, -35.50003, 19.754095
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 10.608564, -37.999992, 22.744728
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 8.125189, -27.500069, 11.913271
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.784938, -42.999916, 25.538242
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 11.320937, -45.99987, 26.18735
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 10.716437, -38.999977, 21.996973
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 9.922815, -32.500076, 16.420506
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 11.328311, -48.999825, 31.162804
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 12.813185, -53.499756, 33.39423
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.481376, -41.49994, 23.251858
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 10.459502, -36.000023, 17.345741
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 9.500625, -35.00004, 21.30328
35.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 9.803562, -39.49997, 21.87167
