TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.6875, 5.0538745, -7.9999948, 2.3890061
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.090937, -8.499996, 2.736071
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.04375, -7.9999948, 2.2933674
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.434562, -7.9999948, 2.560801
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.4456253, -7.9999948, 2.587581
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.4268746, -7.9999948, 2.3950114
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.0377493, -7.9999948, 2.2670388
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.6371865, -7.9999948, 2.3171282
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.0613747, -7.9999948, 2.7207887
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.8583126, -10.000002, 3.5828357
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.0516243, -7.9999948, 2.4642503
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.7090616, -8.499996, 2.7951314
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.648124, -7.9999948, 2.483088
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.658875, -7.9999948, 2.707315
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.8551874, -7.9999948, 2.0868344
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.1242495, -6.499996, 1.9210657
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.050999, -7.9999948, 2.255047
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.5997486, -7.499995, 1.9252301
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.894813, -8.499996, 2.5113513
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.0875006, -8.499996, 2.9253602
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.236875, -7.9999948, 2.7493389
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.4504986, -7.9999948, 2.314261
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.05975, -7.9999948, 2.4461458
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.75, 5.6325006, -7.9999948, 2.478466
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.6875, 4.850625, -7.9999948, 2.5689476
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.6875, 5.1513124, -8.999998, 3.2836318
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.4362493, -7.9999948, 2.407099
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.6875, 5.2821875, -8.499996, 2.8418126
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.437, -7.9999948, 2.4322007
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.873312, -7.9999948, 2.491942
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.5278125, -8.999998, 2.448509
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.253874, -7.9999948, 2.5515354
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.5625, 5.0521245, -7.9999948, 2.4873948
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.8125, 5.4405003, -7.9999948, 2.681422
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.234625, -7.9999948, 2.2845733
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.9375, 5.6418734, -7.9999948, 2.2381415
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.48775, -8.499996, 2.7230198
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.5456877, -8.999998, 3.2019954
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.625, 5.266688, -7.9999948, 2.4351513
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.75, 5.2554374, -7.9999948, 2.0898988
25.0, 0.025, 1.0, 1.0, 0.1, 0.1, 0.875, 5.8405614, -7.9999948, 2.7315924
