TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.875, 9.838127, -21.000044, 12.079177
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.9375, 14.958059, -42.499924, 29.790602
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.6875, 10.186061, -19.500038, 11.52643
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5625, 9.4122505, -23.500053, 14.223092
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.8125, 12.013375, -25.00006, 15.790467
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.8125, 11.691126, -25.500061, 16.618423
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.9375, 12.185437, -24.000055, 15.2306185
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.8125, 12.61669, -32.000084, 22.238092
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5, 8.742813, -24.000055, 15.454958
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5625, 9.092124, -14.500019, 6.841167
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.75, 8.850187, -14.500019, 7.2932167
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.9375, 11.756188, -26.500065, 17.111343
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.75, 13.089124, -28.500072, 18.64386
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.8125, 11.743874, -21.500046, 12.654428
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.75, 9.720311, -19.000036, 10.814857
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.875, 10.879625, -22.000048, 13.929317
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.75, 12.68575, -30.000078, 20.22315
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.6875, 12.0669365, -22.50005, 13.905549
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5625, 9.10875, -17.50003, 9.17233
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.75, 12.101374, -33.50006, 23.225517
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.75, 10.018185, -25.00006, 15.917138
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.8125, 12.6051235, -23.500053, 13.933545
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.6875, 9.086062, -20.00004, 12.278385
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.9375, 13.545441, -34.500046, 24.081205
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5625, 8.355938, -16.500027, 8.465549
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.625, 9.10981, -14.500019, 6.9399824
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.875, 12.212688, -29.500076, 18.76223
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.6875, 7.6211247, -15.000021, 7.845952
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.6875, 10.042876, -20.500042, 11.916151
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.8125, 10.201626, -22.000048, 13.434007
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.75, 9.13769, -20.00004, 11.887406
30.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.875, 13.196563, -36.000023, 25.290495
