TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 5.5230002, -1.0000001, -0.5949897
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 6.512938, -7.9999948, -0.91972756
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 5.2744393, -0.5, -0.11767163
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 7.194373, -10.500004, 1.4624083
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 5.7081885, -3.4999988, -1.3334073
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 6.0460014, -4.9999976, -1.1967874
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 6.259001, -4.9999976, -0.8371145
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 5.84125, -7.9999948, 1.4032277
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 6.2287483, -1.5000002, -0.92276186
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 5.3281884, -1.5000002, -0.30629495
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 6.645375, -6.9999957, -0.90993947
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 6.0343766, -7.9999948, 0.38695353
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 6.5887494, -8.999998, -1.2671669
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 6.3149366, -5.499997, -0.13856494
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 5.390624, 0.0, 0.0
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 6.64625, -9.5, 0.40873978
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 4.977813, 0.0, 0.0
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 5.8506255, -7.9999948, -0.16442326
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 6.4071865, -6.9999957, -1.5302342
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 6.11375, -8.499996, 0.1569203
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 5.394625, 0.0, 0.0
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 5.892, -5.9999967, -0.4046533
22.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 5.783563, -7.499995, -1.1497011
