TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 8.461877, -12.500011, 2.3468857
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 8.424999, -5.9999967, -1.1256472
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.25, 5.596499, -2.4999998, -0.8471463
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 6.3851247, -6.499996, -0.71194696
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 5.825626, -2.4999998, -0.6904356
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 6.519, -5.499997, 0.054143008
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 7.9400644, -8.499996, 1.488863
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 7.2562494, -8.999998, 1.6131902
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.375, 6.0312505, -7.9999948, 0.9487968
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 7.829312, -10.000002, 1.2455606
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 7.236939, -8.499996, 1.5377575
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 5.8411236, -2.4999998, -0.8954418
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 9.426875, -13.000013, 3.3921673
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.4375, 7.499187, -8.999998, 0.93235654
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 7.384375, -7.499995, 0.6310699
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 6.800063, -5.9999967, 0.5479803
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 5.828812, -2.4999998, -0.79987955
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 9.983565, -14.000017, 4.8411202
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 7.9801264, -8.999998, 0.41486242
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 5.3874993, 0.0, 0.0
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 6.803811, -7.9999948, 0.5113403
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 5.395, 0.0, 0.0
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 5.677251, -0.5, -0.15917489
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 5.8440003, -2.4999998, -0.8564245
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 5.375, 0.0, 0.0
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 5.3721256, 0.0, 0.0
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 8.745875, -10.000002, 0.49898002
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 5.52225, -3.9999983, -0.26482618
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 5.4618125, -1.0000001, -0.4235287
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 6.5921254, -8.999998, 1.266897
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 5.9015017, -5.9999967, -0.11963978
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 6.389374, -3.4999988, -0.75145686
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 8.5737505, -13.000013, 3.5047922
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 8.704125, -9.5, 1.3730997
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.25, 5.4405613, -0.5, -0.25185108
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 7.6425, -4.9999976, -1.1804512
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 6.3459997, -0.5, -0.3267618
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.4375, 6.6926274, -7.499995, 0.29247874
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 6.7113767, -2.0000002, -0.8628814
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 8.734376, -13.000013, 3.687019
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 9.022376, -13.500015, 3.2481797
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 6.813374, -8.999998, 1.1537323
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 5.949314, -6.9999957, 0.0011369139
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.4375, 5.593874, -2.4999998, -0.83829087
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 8.826, -11.000006, 2.3021796
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 5.9296875, -3.4999988, -0.6082797
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 6.161375, -3.4999988, -0.66815543
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 8.027001, -6.499996, 0.35587937
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 5.768687, -1.5000002, -0.6363436
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 10.254626, -14.500019, 3.044184
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 6.722625, -7.9999948, 0.5360623
