TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.8171887, -4.9999976, -0.6182842
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.436938, -0.5, -0.27348378
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 4.451563, -0.5, -0.28970137
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 5.24075, -5.499997, -0.10794689
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.3723745, -6.9999957, 0.49302256
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.43625, -7.9999948, 0.21718714
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.6858754, -3.4999988, -1.4065855
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 5.6325006, -7.9999948, -0.03495498
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 4.565064, -2.0000002, -0.08892838
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.559375, -6.9999957, -0.66573924
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.004063, -7.499995, 0.26440924
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.5318127, -6.499996, 0.0904042
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.2377486, -2.9999993, -0.7009266
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.60025, -7.499995, 1.205318
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.825626, -7.9999948, -0.9815726
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.249375, -7.9999948, 2.0209014
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 4.726814, -3.9999983, -0.92367697
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.302564, -3.4999988, -1.265593
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.2735, -1.0000001, -0.4443279
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.0531244, -7.9999948, 1.0819707
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.1978745, -7.499995, 1.7397033
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.4659996, -7.9999948, -0.0019845068
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.8909364, -5.9999967, -0.36995196
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.626251, -7.9999948, 0.6116754
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 4.427562, -2.4999998, -0.91378456
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.563, -2.0000002, -0.68162507
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 4.8380003, -0.5, -0.05341691
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 5.236874, -7.9999948, 0.8228362
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 4.9970617, -2.4999998, -0.48881906
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.473625, -3.4999988, -0.73790956
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.214688, -4.9999976, -2.0053315
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.590001, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.625, 5.034374, -7.9999948, 0.6478788
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.7936864, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.1994996, -7.499995, -0.57573485
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 4.98875, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 4.853625, -0.5, -0.19733888
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.4456234, -7.9999948, 0.7383672
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.24, -7.9999948, 0.55530876
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 4.792874, -2.0000002, -1.2689065
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.7233124, -6.499996, 0.9929396
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.236874, -7.9999948, 0.33174253
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.625, 4.856875, -7.9999948, 1.0320718
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.625, 4.9949374, -4.9999976, -0.17320517
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.07725, -5.9999967, 0.78354746
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.949063, -6.499996, -1.188689
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 5.246499, -2.9999993, -0.6446091
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 4.7834992, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.392876, -7.499995, 0.5694237
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 4.7956257, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.445625, -7.9999948, 0.7801561
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 4.93275, -6.499996, 0.11627954
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.3726864, -4.499998, -1.1437267
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.589814, -7.499995, 0.32058972
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.487499, -5.9999967, 0.1803694
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.0958114, -5.9999967, 0.6836948
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 5.2162504, -7.499995, 0.13518028
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 5.1916885, -4.9999976, -0.8920783
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 5.084813, -1.0000001, -0.457251
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.482938, -5.9999967, -0.63871396
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 5.5274997, -6.499996, 0.8431381
