TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 8.377501, -11.500008, 3.1026468
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 11.838751, -17.000029, 6.066591
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 6.7931876, -8.999998, 2.3588853
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 6.5700006, -8.999998, 1.5117997
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 7.56625, -10.000002, 2.6716535
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 9.360001, -14.500019, 6.38457
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 9.611875, -12.500011, 4.8263884
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 9.979751, -14.000017, 5.9438066
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.4375, 6.06425, -7.9999948, 1.6766106
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 9.739812, -16.500027, 7.0755644
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 9.164875, -12.500011, 4.8595147
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 8.5718775, -11.000006, 3.2323976
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 8.851375, -11.500008, 3.513539
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 9.782561, -14.500019, 5.645692
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.171815, -11.500008, 3.8446333
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 8.881877, -12.00001, 4.8829484
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 9.905311, -13.000013, 4.8670774
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 9.996564, -14.000017, 5.8168936
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 7.319499, -9.5, 1.81728
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 8.189313, -11.500008, 3.4920816
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.4375, 6.964874, -10.000002, 2.5844698
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 10.06625, -15.000021, 5.377549
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 7.2972493, -9.5, 3.226391
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.182751, -11.500008, 3.68621
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.3125, 6.496501, -7.9999948, 1.0883805
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 9.758999, -14.000017, 5.2737465
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.90375, -12.00001, 3.0400884
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 7.0438757, -11.500008, 4.398154
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 8.788686, -13.500015, 5.004714
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 6.467501, -7.499995, 1.2322927
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 6.043751, -7.9999948, 1.6033653
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 9.105061, -14.000017, 5.3811455
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.056751, -12.00001, 3.9520042
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 8.631252, -11.500008, 3.4473548
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 7.8621855, -10.500004, 3.001631
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 9.658749, -13.000013, 3.7629752
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 7.637499, -10.500004, 2.3786216
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 8.855563, -11.500008, 3.5825365
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 10.223747, -16.500027, 6.6276317
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.709751, -12.500011, 4.374775
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.552373, -13.000013, 4.281365
25.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 6.969501, -7.9999948, 1.4471674
