TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 8.185124, -45.499878, 27.745512
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 7.3221264, -35.50003, 20.443556
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 6.8162513, -29.000074, 14.483873
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.3003736, -30.000078, 16.711325
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.3036876, -30.50008, 17.49696
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 6.9123096, -25.500061, 11.69677
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 7.76719, -40.499954, 23.328112
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 7.5958753, -31.000082, 14.832614
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.178187, -32.500076, 20.688618
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 7.6741877, -32.500076, 16.096195
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 6.6384387, -26.500065, 13.31619
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 7.4869986, -30.000078, 16.949842
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 7.205374, -26.500065, 13.657234
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 7.244625, -26.500065, 15.413058
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 6.725813, -18.500034, 4.3620276
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.625, 7.882185, -39.49997, 27.333824
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 6.3889985, -24.000055, 9.7136
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 7.459687, -30.000078, 13.440257
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 8.49469, -39.49997, 21.15742
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 7.3946238, -36.000023, 22.414303
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 7.510562, -34.500046, 21.759443
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 7.122874, -28.00007, 13.198298
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 6.665501, -27.500069, 13.844026
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 7.654689, -32.500076, 18.48723
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.205626, -35.50003, 21.547012
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 7.4768133, -37.000008, 22.8411
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 7.214564, -29.500076, 15.415354
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.1088133, -30.50008, 17.279396
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 8.143561, -39.49997, 23.87669
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 7.5854383, -29.000074, 15.586815
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 6.065811, -15.500023, 1.549432
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 7.303437, -32.500076, 18.9749
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 6.859937, -30.000078, 17.542442
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 8.153065, -39.49997, 26.567245
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.5849357, -36.000023, 20.588377
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.328312, -28.00007, 12.635833
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 7.218814, -29.000074, 14.756579
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.056189, -27.000067, 14.16777
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 7.194499, -31.000082, 16.790768
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 6.107501, -17.50003, 3.8653383
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 8.198812, -35.50003, 23.314661
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 6.5380006, -23.500053, 10.75781
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.6875, 6.2741885, -25.500061, 13.96119
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.75, 7.4555645, -34.000053, 19.893229
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 7.143686, -30.50008, 19.444489
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.875, 6.334249, -23.000051, 8.674907
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.8125, 8.176939, -37.999992, 24.235521
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 0.9375, 7.200002, -28.500072, 14.924173
