TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 5.840564, -7.9999948, 2.0966084
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 6.164876, -9.5, 3.0712023
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 7.1760616, -8.999998, 3.5526836
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.8823767, -9.5, 3.3702335
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 6.2095, -9.5, 3.1163313
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.6350017, -10.500004, 3.9258635
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 6.4043756, -6.9999957, 1.7420707
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.319314, -8.499996, 3.0061657
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 8.665624, -12.00001, 4.7464614
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 7.0568743, -8.999998, 3.4644642
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 6.9931254, -8.499996, 2.5172586
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 6.0436893, -7.9999948, 2.447864
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.089564, -9.5, 2.8666813
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 6.8728747, -9.5, 3.584042
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 6.0396247, -7.9999948, 2.0815141
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 7.819875, -12.00001, 5.058028
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 7.3034377, -11.500008, 4.677132
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 5.8318744, -7.9999948, 2.2758496
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 7.1771865, -10.500004, 3.6198385
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 6.1089377, -8.499996, 2.6115263
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 6.0977516, -8.499996, 2.6880023
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 6.0532494, -7.9999948, 2.381462
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 5.838126, -7.9999948, 2.0644374
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 7.3129363, -12.00001, 4.8521204
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 7.0817494, -9.5, 3.4102294
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 6.4796877, -7.9999948, 2.229346
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.2597494, -8.999998, 3.414547
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.0681267, -9.5, 2.8702817
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.8946257, -8.999998, 2.9546804
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 8.335061, -13.000013, 5.7219396
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 7.477752, -10.500004, 3.9578836
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.904688, -10.000002, 3.591252
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 6.3514376, -8.999998, 2.8356133
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 6.901, -10.000002, 3.589466
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 6.571251, -8.499996, 2.6193705
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.4415007, -10.000002, 3.628986
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 8.118625, -10.500004, 4.040913
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 6.817001, -8.999998, 2.7926145
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.7237496, -7.9999948, 2.1013541
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 7.886124, -11.000006, 4.571863
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.0439386, -7.9999948, 2.2330735
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.5883117, -10.000002, 3.5863385
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 6.627502, -8.999998, 2.9279761
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 7.860628, -10.500004, 3.5148394
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.1330624, -10.000002, 3.6229963
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.129002, -10.000002, 3.3692572
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 7.038686, -8.499996, 2.3133132
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 5.7883134, -7.499995, 2.1147895
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 6.6271853, -9.5, 3.568586
25.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 6.025001, -7.9999948, 2.2579582
