TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 14.904937, -53.99975, 34.239227
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 1.0, 16.98519, -56.49971, 31.893408
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 16.445686, -61.499634, 44.765163
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 13.47756, -47.99984, 29.188818
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 15.2475, -54.999733, 36.005127
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 15.206564, -49.499817, 33.29999
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 15.848249, -51.99978, 35.02598
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 1.0, 16.091997, -50.999794, 34.498123
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 10.720627, -38.999977, 25.208086
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 16.75944, -67.999535, 46.883827
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 14.397564, -49.99981, 34.240105
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 1.0, 13.047375, -38.999977, 22.478706
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 16.830248, -57.499695, 37.597782
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 16.657747, -58.49968, 38.988693
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 15.537814, -55.999718, 38.49562
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 12.9395, -43.9999, 30.698694
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 15.474439, -49.99981, 32.39463
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 14.825563, -41.99993, 26.01682
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 13.070874, -45.99987, 28.034203
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 12.1813755, -35.00004, 19.212677
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 13.961498, -52.999763, 35.405815
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 17.059877, -64.99958, 42.233475
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 14.267878, -51.499786, 37.488224
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 14.950624, -52.999763, 34.743736
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 11.9185, -41.99993, 25.223307
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 13.02681, -41.99993, 25.061768
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 14.4746895, -42.999916, 21.833529
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 13.109062, -44.999886, 30.878447
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 14.184997, -42.499924, 25.373102
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 13.915314, -47.499847, 31.249304
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 12.856999, -45.99987, 31.07604
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 1.0, 13.876001, -41.49994, 24.245481
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 13.509812, -41.99993, 25.187933
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 16.153437, -52.49977, 32.586014
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 13.891874, -46.999855, 29.176928
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 15.496128, -49.99981, 28.55574
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 14.128, -46.999855, 27.694447
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 16.237436, -55.999718, 36.693413
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 14.872498, -47.499847, 27.31806
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 13.656124, -43.9999, 27.302507
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 11.748313, -35.50003, 18.537188
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 14.940561, -51.499786, 33.37222
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 8.862624, -22.50005, 9.48591
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 16.64981, -58.49968, 39.174137
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 14.571567, -43.9999, 27.039936
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 14.875189, -49.99981, 33.356014
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 1.0, 16.37394, -51.99978, 33.525063
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 13.636999, -38.499985, 22.915567
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 15.480688, -55.499725, 36.855663
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 16.926874, -53.499756, 31.075771
35.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 15.429813, -57.499695, 38.27426
