TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 5.5907507, -14.500019, 5.9125643
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 5.906876, -18.000032, 8.88329
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.75, 5.878687, -18.000032, 8.635737
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.6875, 6.1618137, -16.500027, 7.9902167
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 6.1518135, -16.500027, 8.217676
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 6.2823753, -18.500034, 9.005339
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.9375, 5.687187, -15.500023, 6.5283213
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 6.3421254, -16.500027, 7.2626266
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 5.9943123, -19.500038, 11.177009
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 6.7341847, -21.000044, 10.509155
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 5.8379993, -17.50003, 8.629033
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 6.277689, -16.000025, 7.564399
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 5.981438, -12.00001, 4.4449577
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.4939995, -18.000032, 9.796942
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 6.662876, -17.50003, 7.277436
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 6.4084387, -22.000048, 13.53428
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 5.7770004, -16.500027, 7.10501
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.3255634, -16.500027, 6.8874025
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.9375, 6.2744374, -13.000013, 4.3572707
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 5.836938, -17.000029, 8.725419
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 5.7768126, -14.500019, 7.218035
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 5.9096885, -13.500015, 5.213991
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.625, 5.746502, -16.500027, 7.68599
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 6.3530617, -16.500027, 7.862378
