TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 8.690625, -12.500011, 0.96890986
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 11.895002, -18.000032, 2.417897
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 7.437063, -11.000006, 2.1597486
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 6.5325003, -8.499996, -1.063324
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 8.682813, -12.500011, 2.168507
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 6.845627, -9.5, 1.3582312
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 5.377063, 0.0, 0.0
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 8.882875, -11.500008, 2.3753142
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 6.0927496, -8.499996, 0.5398407
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 8.19669, -12.00001, 1.1911116
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 9.905998, -18.500034, 7.5120835
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 8.206311, -12.00001, 1.6370486
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 9.971875, -14.000017, 2.7994678
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 8.126937, -11.000006, 0.9117521
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 8.221937, -12.00001, 2.263841
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 8.70375, -12.500011, 4.001792
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 7.121748, -6.9999957, -0.29832825
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 9.00706, -13.500015, 3.5334945
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 7.632312, -10.500004, -0.041626863
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 7.613126, -10.500004, 0.67121136
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 6.945, -10.000002, 0.5660161
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 10.179187, -13.500015, 1.3107636
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 6.864374, -9.5, 2.3202
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 7.7573137, -9.5, 0.5563722
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 6.9792476, -11.000006, 0.5321356
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 8.493123, -12.500011, 1.8949324
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 10.958748, -14.500019, 1.1495806
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 6.6368766, -9.5, 1.8350029
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 8.929123, -12.500011, 2.0601647
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 6.3131237, -8.499996, 0.17009641
25.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 6.034375, -7.9999948, 0.09179325
