TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.75, 6.4641876, -24.500057, 13.946606
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.6875, 6.9510627, -30.50008, 19.298035
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.75, 6.9557486, -31.000082, 19.339264
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.75, 7.090439, -27.500069, 17.14634
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 7.5569344, -33.50006, 22.55222
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 7.6723113, -34.500046, 22.356966
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 7.090501, -32.000084, 19.969135
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.364, -28.500072, 16.773321
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.9375, 6.3888774, -24.000055, 15.085752
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.9375, 8.412562, -40.499954, 26.86461
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.75, 7.5129375, -37.000008, 25.113798
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 7.5383754, -30.000078, 19.383118
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.9375, 7.663312, -32.000084, 20.916882
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 8.347186, -39.99996, 28.775755
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 7.7736874, -31.000082, 18.073837
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.6875, 7.145189, -30.000078, 20.638733
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 6.623876, -26.500065, 15.17838
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 8.298436, -39.99996, 26.150873
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 8.1883745, -36.000023, 22.730787
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 7.2001247, -33.50006, 22.671408
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.9375, 7.029439, -29.500076, 19.524294
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 7.5924373, -33.00007, 20.866728
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.625, 6.664687, -27.000067, 16.294027
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.75, 8.977375, -47.499847, 34.25332
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.625, 6.8899384, -32.500076, 21.440928
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.6875, 7.0520005, -32.000084, 21.145504
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 7.5533757, -33.00007, 21.432695
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.8125, 7.4648747, -34.500046, 23.214787
35.0, 0.025, 2.0, 1.0, 0.1, 0.1, 0.875, 7.055999, -27.000067, 16.385763
