TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 5.7447996, -4.9999976, -1.6976273
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.875, 6.5498757, -3.9999983, -1.3126321
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.085, -1.0000001, -0.79255056
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 6.4397497, 0.0, 0.0
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 6.8433337, -3.4999988, -0.7434323
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.33333334, 7.4603333, -1.5000002, -0.9823712
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.035, -1.0000001, -0.65201616
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.085, -1.0000001, -0.29406416
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8, 6.977, -2.9999993, -1.6154199
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.7692308, 5.9016156, -2.0000002, -0.5348135
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 6.067937, -8.499996, -0.04583011
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6666667, 7.9030004, -2.4999998, -0.73771745
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 11.075, -1.0000001, -0.47666296
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.33333334, 6.8433337, -3.4999988, -1.7309395
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 6.137937, -8.999998, 0.5365503
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6666667, 7.6783333, -2.0000002, -0.75599766
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 7.4819994, -2.9999993, -1.4301659
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 7.2524996, -2.4999998, -1.3252249
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 6.0312495, -7.9999948, -0.17229795
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6, 6.7184, -2.0000002, -0.814275
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 6.040626, -7.9999948, 0.91409856
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 5.8631244, -8.499996, 1.4329842
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.85714287, 7.1949997, -6.499996, -0.07247521
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 7.22525, -2.4999998, -1.1919117
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 1.0, 8.827, -2.0000002, -0.9022349
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8, 6.9870005, -2.9999993, -1.3603556
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.9375, 6.0363126, -7.9999948, 0.37475193
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 6.615125, -4.499998, -0.6917598
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 6.6216245, -4.499998, -1.7329047
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 6.034376, -7.9999948, 1.1025003
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 5.8466244, -5.499997, -0.84117854
25.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 6.1433334, -6.499996, -1.0638562
