TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5, 5.7460003, -4.9999976, 0.4957458
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 7.1149993, -2.0000002, -0.1622136
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 6.597001, -1.5000002, -0.20502135
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.7777778, 6.271666, -2.9999993, 0.20757204
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.71428573, 5.9858565, -5.9999967, 1.0158762
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 6.55125, -3.9999983, 0.34855068
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.85714287, 6.621001, -3.4999988, 0.10364927
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 5.966751, -6.9999957, 2.020842
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 5.4405, -0.5, -0.1397121
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6666667, 7.6783333, -2.0000002, -0.08780067
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8, 6.8670006, -2.4999998, -0.15944691
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 5.396125, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6666667, 6.795, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 7.555, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 6.4160013, -4.9999976, 0.5077176
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.71428573, 5.165001, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 5.38125, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6363636, 6.2134547, -3.9999983, 0.31491226
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 11.035, -1.0000001, -0.19751205
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 6.435375, -3.4999988, 0.23456587
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8333333, 6.630499, -2.4999998, -0.13307631
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5, 6.3031673, -1.0000001, -0.20398779
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.85714287, 6.058286, -0.5, -0.08171004
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 5.3928757, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 9.735, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 5.4758124, -1.0000001, -0.17431334
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 5.519563, -1.5000002, -0.19618484
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 7.8550005, -0.5, -0.07121059
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6666667, 6.361556, -3.4999988, 0.095182896
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5555556, 6.0488887, -1.5000002, -0.16910489
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.375, 5.1843753, -1.0000001, -0.17893799
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5, 7.855, -0.5, -0.114267886
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.7692308, 5.8973083, -2.0000002, -0.09783745
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 9.735, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6, 6.2378, 0.0, 0.0
22.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6666667, 7.694999, -2.0000002, -0.2242198
