TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.42857143, 9.040713, -16.000025, 7.9846272
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 10.196, -7.499995, 1.782154
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 9.987751, -10.500004, 3.8292735
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 14.422, -3.4999988, 0.04195076
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 13.706, -2.9999993, 0.09758712
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 14.285, -3.4999988, -0.0013740994
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 9.197, -11.500008, 4.6030703
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 14.235, -3.4999988, 0.5063009
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 9.751499, -10.000002, 3.7713087
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 13.585, -2.9999993, -0.07574191
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 9.480499, -2.9999993, -0.021664131
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 13.635, -2.9999993, 0.16779731
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 12.472, -2.0000002, -0.117781244
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8333333, 7.987333, -8.499996, 2.4657807
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 14.511, -3.4999988, 0.2855839
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6666667, 9.758333, -6.499996, 1.6241016
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 15.535, -4.499998, 0.4310421
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 8.453, -24.500057, 15.371748
35.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 14.885, -3.9999983, 0.5510375
