TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.21174952
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.10354482
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 8.08, -1.5000002, -0.18273057
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.14991689
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.10681836
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.32768658
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.414, -1.0000001, -0.27798533
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.14006276
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.35510725
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.14711346
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.20794275
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.10917525
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.339, -1.0000001, -0.28003982
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.522, -1.0000001, -0.10876539
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.10126856
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.36380097
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.42440668
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.796, -0.5, -0.13029216
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.842, -0.5, -0.10649549
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.28743652
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.81, -0.5, -0.18836473
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.596, -1.0000001, -0.3097023
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.42837203
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.383, -1.0000001, -0.39718875
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.3641361
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.3943717
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.25176442
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.08380292
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 8.065, -1.5000002, -0.3736168
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.21198614
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.35174724
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.17739998
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.11768058
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.21773013
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.38449508
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.10389405
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.2723959
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.05159245
30.0, 0.025, 2.0, 1.0, 0.1, 0.1, 1.0, 7.478, -1.0000001, -0.25425485
