TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4, 6.4543, -10.000002, 0.9243114
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 7.94075, -4.499998, -0.32607242
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6666667, 8.778333, -4.499998, -0.53253406
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 8.4405, -5.9999967, -0.6173473
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 8.083799, -6.9999957, 0.787067
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 12.335, -2.0000002, -0.92530364
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 7.2705555, -10.000002, 0.8543286
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 12.335, -2.0000002, -0.9277632
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 11.685, -1.5000002, -0.28140557
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 9.855, -3.4999988, -0.56062424
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 11.685, -1.5000002, -0.79149055
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.33333334, 7.4411106, -11.000006, 2.9915085
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.85714287, 7.4889994, -7.9999948, 1.2991401
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 8.880501, -2.0000002, -0.9166179
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 7.459623, -9.5, 1.801846
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6666667, 7.163, -8.999998, 1.2842904
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6666667, 6.967833, -11.500008, 4.1332474
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 12.373, -2.0000002, -0.97667867
