TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 6.9247503, -4.499998, -1.1545033
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 1.0, 10.0565, -1.0000001, -0.58206415
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 5.7830625, -2.0000002, -0.7990914
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 9.615, -5.9999967, -0.68178964
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 8.812501, -6.499996, 0.42052886
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 6.224627, -7.499995, 0.7476581
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.4375, 7.129687, -6.9999957, 0.5502072
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.25, 5.726687, -3.9999983, -0.0050539263
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6923077, 8.281462, -8.999998, 1.474954
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 8.23625, -5.9999967, -0.8768121
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 5.7725635, -4.499998, -0.70514446
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 5.384687, 0.0, 0.0
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5714286, 6.877643, -7.499995, 0.58265465
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.4375, 6.155562, -6.499996, -0.033413857
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 6.101749, -2.9999993, -1.2526674
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.25, 5.440375, -0.5, -0.29514405
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 5.9288745, -6.499996, 0.6419885
22.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.53333336, 7.6340666, -8.499996, 0.30708656
