TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 9.269313, -16.500027, 5.1002493
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 1.0, 15.345, -1.5000002, -0.8063284
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 6.755374, -8.499996, 0.5992964
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 5.42875, -0.5, -0.1385128
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.4375, 6.038125, -7.9999948, 1.0827004
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 7.7466, -6.499996, -0.00964801
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 7.199812, -10.500004, 2.1460834
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 6.7567506, -8.499996, 2.1632342
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.45454547, 8.022455, -7.9999948, 0.977644
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 6.8546867, -9.5, 2.1298456
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6875, 6.5916233, -8.999998, 1.1345004
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.78571427, 7.8082137, -11.500008, 4.1685777
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6666667, 9.103889, -8.499996, -0.05619701
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.33333334, 12.509666, -4.499998, -0.51360995
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8, 8.6676655, -12.500011, 2.141909
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.44444445, 8.892777, -6.9999957, 0.17747039
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 8.207314, -12.00001, 2.3341753
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 7.8911257, -10.500004, 1.5039822
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.64285713, 8.105214, -9.5, 0.92946935
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 7.656873, -11.000006, 2.6462665
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 6.3037496, -8.499996, 0.4708717
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 9.612498, -10.500004, 1.5740546
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.625, 7.591249, -10.000002, 3.116454
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.72727275, 8.047729, -7.9999948, 0.56093615
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6666667, 6.9498663, -9.5, 2.082158
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5625, 5.440688, -0.5, -0.31730664
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.75, 9.445, -3.4999988, -1.2293956
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.5, 6.5824995, -8.999998, 1.6815007
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.71428573, 7.535713, -8.999998, 1.665628
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.4375, 5.450187, -0.5, -0.2869002
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 1.0, 12.815001, -2.4999998, -1.1083877
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.8125, 9.245, -13.500015, 2.5965726
25.0, 0.025, 3.0, 3.0, 0.1, 0.1, 0.6666667, 9.741166, -5.499997, 0.48680744
