TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.09021191
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.072219804
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.08639873
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.069, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.06987279
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.123217456
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.07670576
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.078490496
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.12875955
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.066440515
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.10999824
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.058748916
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.06, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.11440261
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.12659599
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.08729958
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.0759373
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.11582039
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.118, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.055, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.129, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.13629794
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.13939442
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.099, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.07158088
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.15, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.09285511
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.083574615
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.07216709
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.13824083
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.13977627
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.07187696
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.05376695
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.131, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.14374399
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.094, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.05792193
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.06504906
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.12386626
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.13292521
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.075, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.062215414
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.112, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.083388194
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.075, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.075, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.11442475
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.09914534
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.13607009
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.11806266
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.075, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.07118133
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.075, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.076, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.13071278
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.13125603
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.075, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.13996044
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.05286926
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.10898796
22.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.028, 0.0, 0.0
