TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.410839
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.664, -2.0000002, -0.13103017
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, -0.30945802
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.30181032
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.13281451
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.76, -2.0000002, -0.8949878
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.925, -2.9999993, -0.7653855
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.207, -1.5000002, -0.27832276
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.87515134
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.26112354
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, -1.0969352
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.18135029
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.76747656
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.11802456
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.69, -2.0000002, -0.08639861
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.8243928
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 10.041, -2.9999993, -1.0978537
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.206, -1.5000002, -0.41400352
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.979, -2.9999993, -0.19027239
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.78920877
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.8673514
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.85820633
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -1.0030156
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -1.1620839
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.701, -2.0000002, -1.046164
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.92, -2.0000002, -1.1537076
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, -0.5756814
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, -0.0971589
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, -0.9048294
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.773, -2.0000002, -0.51921976
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.8582635
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.8, -2.0000002, -0.3885073
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.14, -1.5000002, -0.22172186
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.937, -2.0000002, -1.104926
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.537, -2.4999998, -1.2166626
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.081, -1.5000002, -0.2033799
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.496, -1.0000001, -0.4818861
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.975, -2.9999993, 0.3164211
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.002, -1.5000002, -0.5976868
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.6731284
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.602, -2.4999998, -1.0845023
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.546, -1.0000001, -0.73341465
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, -1.4288343
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.015152715
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.14852647
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.049508948
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.7023675
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.217, -1.5000002, -0.8933231
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, -1.1548166
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.14795062
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.44, -2.4999998, -0.7635919
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.9817255
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.767, -2.0000002, -0.31536007
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.216, -1.5000002, -0.6430824
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.04596646
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.82, -2.0000002, -0.1650683
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.76746434
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.6802056
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.9337349
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.647, -2.4999998, -0.9127536
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.26984838
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, -0.23764326
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.925, -2.9999993, 0.2360856
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.332, -2.4999998, -1.0897975
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.148, -1.5000002, -0.948767
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.832, -2.0000002, -0.9956704
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.252, -1.5000002, -0.9516787
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.885, -2.0000002, -1.2101989
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, 0.06735554
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -0.70579594
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.72324973
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 10.068, -2.9999993, -1.0119188
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.625, -2.0000002, -1.0220085
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.389, -1.0000001, -0.7469624
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, -0.15714614
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.418, -2.4999998, -1.0574077
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, -0.5557739
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.633, -2.0000002, -0.74340296
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.05337101
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, 0.11011932
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.988, -1.5000002, -0.960545
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.074, -1.5000002, -1.0663809
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, -0.13445169
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.925, -2.9999993, -0.11175659
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.26091692
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.3097139
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -1.0500469
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.68291986
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.782, -2.0000002, -0.93878657
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.984, -2.9999993, -0.29609463
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, -0.6290338
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.275, -2.4999998, 0.051718954
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, 0.09754423
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.435238
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.85, -2.0000002, -1.0386814
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -1.1194456
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.325, -2.4999998, -0.30756336
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.437, -1.0000001, -0.07881813
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -1.0219997
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.718, -2.0000002, -0.46929812
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.75637484
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 7.381, -1.0000001, -0.62565476
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.837, -2.0000002, -1.1305338
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.582, -2.4999998, -1.1219676
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.273, -1.5000002, -0.9034378
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.854, -2.0000002, -0.2868091
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.282, -1.5000002, -0.4733678
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.999, -2.0000002, -1.1289817
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 9.36, -2.4999998, -1.0468909
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.124, -1.5000002, -0.4122955
35.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 8.797, -2.0000002, -0.6032433
