TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.19692968
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.10823355
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.15806963
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.11168292
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.34015995
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.28927186
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.14918426
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.37024564
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.15107656
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.082, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.12786625
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.29466787
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.10373235
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.10129905
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.31414807
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.20315985
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.048, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.045, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.317396
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.32009417
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.025, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.3702626
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.09, 0.0, 0.0
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.23954691
22.0, 0.025, 4.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.12778193
