TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4, 5.5065, -2.9999993, -1.0494981
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 5.924999, -6.499996, -0.30894583
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 5.4213758, -2.4999998, -0.4576988
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 1.0, 5.5959992, -3.4999988, -0.53176343
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.45454547, 5.197727, -2.9999993, -0.5734209
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.7777778, 5.0761123, 0.0, 0.0
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 6.234874, -7.499995, 0.4849121
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 7.1105, -2.0000002, -0.85235775
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8, 6.8970003, -2.4999998, -0.7768457
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 5.3769994, 0.0, 0.0
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.7777778, 6.5483327, -4.9999976, -0.06464716
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8888889, 6.475667, -4.499998, -0.7268006
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 6.6200004, -4.499998, -0.9960041
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 6.075563, -5.499997, -0.4976776
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 5.287624, -1.0000001, -0.59325206
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 5.2514987, -0.5, -0.18959689
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.875, 5.02625, 0.0, 0.0
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 5.9221873, -6.499996, 0.7671685
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.85714287, 6.7192855, -3.9999983, -1.0021663
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.2857143, 5.727285, -5.499997, -0.78464115
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.90909094, 6.439545, -5.9999967, -1.0348449
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6, 7.006999, -2.9999993, -0.9631263
22.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 5.1794376, 0.0, 0.0
