TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 10.345624, -23.500053, 12.331362
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 15.362, -1.5000002, -0.5331794
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 8.694064, -23.500053, 13.213504
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 8.6515, -10.500004, 3.629817
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 13.224501, -2.9999993, -0.2303188
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 11.155251, -5.9999967, 0.79850113
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.82825, -9.5, 2.640663
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 11.335, -6.499996, 0.09519332
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.46153846, 10.5936165, -23.500053, 14.191696
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8, 9.2106, -15.000021, 7.2333198
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 9.268626, -21.500046, 11.149658
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6666667, 11.054667, -3.9999983, -0.49108848
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 9.840249, -10.000002, 2.711597
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8333333, 9.7555, -8.499996, 1.7681327
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8181818, 9.238001, -15.000021, 7.272127
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.78571427, 9.551572, -19.000036, 9.189165
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.7777778, 8.762557, -8.999998, 3.1006808
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8, 11.5354, -8.999998, 2.2194035
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 9.82975, -12.500011, 4.0758414
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 11.523667, -4.9999976, -0.023040354
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.61538464, 9.589924, -16.500027, 7.265606
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6, 9.993401, -5.9999967, 0.20158845
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6666667, 11.856166, -9.5, 2.6153226
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.4, 12.1172, -8.499996, 1.80003
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.73333335, 8.872933, -20.00004, 9.748448
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 8.600125, -19.500038, 10.058493
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 15.345, -1.5000002, -0.27501616
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.0, 9.557666, -5.499997, 0.74491346
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9166667, 8.949917, -15.500023, 7.0432286
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 9.3661995, -10.500004, 3.3899171
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 8.630124, -17.000029, 8.377218
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 9.712501, -19.000036, 9.96378
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.7777778, 9.702666, -12.500011, 3.9694188
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 10.10075, -5.499997, 0.33646652
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 9.968123, -22.000048, 11.376357
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 9.600833, -15.500023, 6.271396
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.90909094, 10.567727, -18.000032, 8.290802
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5833333, 8.831834, -14.500019, 5.8163323
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 9.944999, -13.500015, 5.0980883
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 12.31, -4.499998, -0.25416833
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6, 11.936999, -10.500004, 2.3539367
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5555556, 9.293889, -12.500011, 4.62822
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 9.219563, -26.000063, 14.666764
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 11.233252, -15.500023, 6.4001517
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.33333334, 11.436334, -4.9999976, 0.3585379
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 7.2030625, -16.500027, 8.791774
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6666667, 12.964665, -5.499997, 0.43923372
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 10.523001, -7.9999948, 1.4115645
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 11.647499, -7.499995, 0.9615867
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 8.955001, -4.9999976, -0.2458655
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 11.428499, -2.9999993, -0.25114885
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.72727275, 8.426365, -17.000029, 8.050235
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 9.575251, -6.499996, 0.9316804
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.7777778, 9.640446, -8.999998, 1.906936
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 10.632936, -27.500069, 16.648901
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 10.580501, -6.9999957, 0.8889073
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6666667, 11.168334, -4.499998, -0.08260178
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.53846157, 10.134614, -21.500046, 11.66961
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 11.861, -12.500011, 4.315425
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.85714287, 10.658858, -7.9999948, 1.5203252
30.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 9.336499, -12.500011, 4.355813
