TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.16298756
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.09661653
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.14557083
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.697, -0.5, -0.12913942
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.09612753
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.2572164
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.22796454
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.12368699
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.29460266
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.12742935
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.28956375
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.732, -0.5, -0.10671763
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.22894211
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.08944461
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.07984231
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.24412942
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.27555862
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.16712959
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.702, -0.5, -0.13943258
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.23401254
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.25472537
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.801, -0.5, -0.25046924
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.2914951
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.32440433
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.29723954
25.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.31534904
