TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.537, -1.0000001, -0.11811475
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.07633556
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.09795798
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.388, -1.0000001, -0.09938538
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.07392021
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.18459032
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.18208306
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.09386269
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.692, -0.5, -0.13025223
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.08227615
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.399, -1.0000001, -0.20219475
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.767, -0.5, -0.07391286
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.16934362
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.493, -1.0000001, -0.07477708
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.571, -1.0000001, -0.07182539
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.471, -1.0000001, -0.17822985
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.19203623
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.371, -1.0000001, -0.12070804
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.0936812
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.16654702
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.1184877
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.17827615
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.20263767
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.24902721
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.442, -1.0000001, -0.19679427
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.21809389
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.14063184
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.399, -1.0000001, -0.08783138
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.17602473
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.12726538
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.407, -1.0000001, -0.20901652
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.11507508
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.0995325
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.485, -1.0000001, -0.2121615
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.39, -1.0000001, -0.21836638
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.07379182
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.15612493
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.007871909
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.504, -1.0000001, -0.15370251
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.14701249
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.19313629
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.22280106
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.23227286
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.05949188
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.08522782
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.438, -1.0000001, -0.05902359
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.1839337
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.21729349
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.449, -1.0000001, -0.2088438
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.397, -1.0000001, -0.080642834
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.15038821
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.23580399
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.10173221
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.1531686
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.03295236
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.08185324
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.725, -0.5, -0.11695368
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.15606174
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.466, -1.0000001, -0.20137845
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.19114383
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.09791811
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.10271836
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.057829324
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.21860234
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.21658385
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.025, -1.5000002, -0.21446602
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.436, -1.0000001, -0.21854027
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.571, -1.0000001, -0.22749284
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.05396636
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.1551985
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.16590843
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.20986678
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.2215131
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.754, -0.5, -0.14525892
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.087788574
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.18672562
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.12831411
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.16311233
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.344, -1.0000001, -0.062729016
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.05619499
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.486, -1.0000001, -0.21470933
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.23091906
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.08598902
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.09241894
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.09072506
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.338, -1.0000001, -0.11998412
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.20726883
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.15200013
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.18367045
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.139, -1.5000002, -0.092061795
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.14297263
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.375, -1.0000001, -0.0668988
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.325, -1.0000001, -0.05589388
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 8.675, -2.0000002, -0.09957071
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 6.675, -0.5, -0.123109445
30.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 7.975, -1.5000002, -0.23639823
