TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 6.5009394, -16.000025, 6.4110975
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 7.228125, -7.9999948, 1.1189528
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.7777778, 7.072111, -8.499996, 1.444456
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 8.227499, -5.499997, 0.34491295
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8, 8.067198, -6.9999957, 1.1001652
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 11.735, -1.5000002, -0.3305106
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.54545456, 7.825, -17.000029, 7.8021073
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8333333, 7.6496677, -6.9999957, 0.75075847
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 7.6071663, -6.9999957, 0.6614949
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.93333334, 6.7886667, -13.000013, 5.193571
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 9.530001, -2.9999993, -0.48775923
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8, 7.519, -13.000013, 4.369752
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6, 6.485999, -5.499997, 0.20678322
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 6.6524987, -5.9999967, 1.0151448
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.90909094, 7.1560903, -12.00001, 3.8830397
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8, 6.518934, -10.000002, 3.495504
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5714286, 7.6592855, -8.999998, 1.6017702
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5714286, 7.2674284, -6.9999957, 0.6463069
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8333333, 8.269, -10.000002, 2.78025
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 12.985, -2.4999998, -0.4331841
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 9.577, -2.9999993, -0.59199053
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 9.135501, -2.4999998, -0.3645993
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.71428573, 7.4595714, -7.9999948, 1.1711496
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 7.63225, -3.4999988, -0.38068095
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 8.8689995, -2.0000002, -0.40419298
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 8.31125, -5.499997, 0.04165058
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 8.348999, -3.4999988, -0.28163034
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.7777778, 7.071667, -11.000006, 3.093601
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5, 9.567499, -2.9999993, -0.5651744
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 8.525499, -1.5000002, -0.5225402
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8888889, 7.4472218, -11.000006, 3.284793
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 12.335, -2.0000002, -0.13275881
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6923077, 7.0990763, -14.000017, 6.737965
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 12.335, -2.0000002, -0.35561064
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6666667, 8.187, -2.9999993, -0.40821284
30.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 8.2845, -5.499997, 0.25802934
