TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 16.0913, -30.50008, 18.25188
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 15.465, -6.499996, 1.0235168
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 19.544998, -6.9999957, 0.47505775
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 15.363167, -34.500046, 22.980959
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 18.29375, -13.500015, 4.658785
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 13.764, -12.00001, 4.9016385
35.0, 0.025, 2.0, 0.1, 0.1, 0.71428573, 16.083998, -23.000051, 13.696898
35.0, 0.025, 2.0, 0.1, 0.1, 0.71428573, 14.08657, -15.000021, 6.6738067
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 21.410334, -16.500027, 7.054982
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.816, -8.499996, 1.3937114
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 19.335999, -6.499996, 0.44788152
35.0, 0.025, 2.0, 0.1, 0.1, 0.875, 18.348251, -30.000078, 17.883284
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 12.695857, -16.000025, 8.30181
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 22.477, -3.9999983, 0.058136925
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 15.4366, -15.500023, 6.3848376
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 14.2834, -13.500015, 5.2348742
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 15.507999, -16.000025, 8.183816
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 14.912143, -19.500038, 10.819145
35.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 12.246834, -14.000017, 6.406196
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 15.8168335, -16.500027, 7.5828733
35.0, 0.025, 2.0, 0.1, 0.1, 0.33333334, 14.171666, -8.499996, 1.5359647
35.0, 0.025, 2.0, 0.1, 0.1, 0.7692308, 16.609154, -39.99996, 26.91997
35.0, 0.025, 2.0, 0.1, 0.1, 0.6, 16.649397, -17.000029, 7.8871064
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 17.4408, -17.50003, 8.600774
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 16.715, -29.500076, 18.438723
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.305, -13.500015, 4.7140203
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 14.429001, -14.500019, 6.7211285
35.0, 0.025, 2.0, 0.1, 0.1, 0.4, 14.2552, -13.500015, 4.970431
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 15.400002, -10.500004, 2.3779705
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 17.664335, -7.9999948, 0.7269192
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.086, -16.000025, 6.5578136
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.695, -11.000006, 3.0377727
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.604334, -10.500004, 2.461011
35.0, 0.025, 2.0, 0.1, 0.1, 0.9230769, 16.690386, -38.999977, 25.670431
35.0, 0.025, 2.0, 0.1, 0.1, 0.5, 14.732833, -14.000017, 5.3900967
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.665798, -14.500019, 5.3831587
35.0, 0.025, 2.0, 0.1, 0.1, 0.875, 15.421249, -21.500046, 11.698861
35.0, 0.025, 2.0, 0.1, 0.1, 0.9230769, 16.454231, -42.499924, 29.801441
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.873, -8.999998, 1.6798321
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 16.247501, -13.000013, 4.6947355
35.0, 0.025, 2.0, 0.1, 0.1, 0.90909094, 15.879181, -31.500084, 21.116596
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.861666, -8.999998, 2.4747126
35.0, 0.025, 2.0, 0.1, 0.1, 0.625, 13.200126, -16.500027, 7.180076
35.0, 0.025, 2.0, 0.1, 0.1, 0.8181818, 18.401365, -43.9999, 29.05214
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 22.974, -4.499998, -0.25151068
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 16.044, -15.000021, 5.88852
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.854252, -12.00001, 3.1081142
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.20625, -19.000036, 9.622425
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 15.858501, -8.999998, 1.9191712
35.0, 0.025, 2.0, 0.1, 0.1, 0.9166667, 16.84017, -34.000053, 21.273016
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.091997, -9.5, 1.7664597
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 18.158, -16.000025, 6.298004
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.766417, -35.50003, 24.01637
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 15.282333, -19.500038, 9.5137
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.128614, -40.999947, 27.433546
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.620668, -14.000017, 5.7924085
35.0, 0.025, 2.0, 0.1, 0.1, 0.6923077, 14.043767, -29.000074, 17.420378
35.0, 0.025, 2.0, 0.1, 0.1, 0.8181818, 17.083637, -36.000023, 24.273666
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.545002, -14.000017, 4.646985
35.0, 0.025, 2.0, 0.1, 0.1, 0.85714287, 16.713287, -20.500042, 10.07668
35.0, 0.025, 2.0, 0.1, 0.1, 0.6, 14.052798, -13.000013, 4.4149013
35.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 15.643334, -18.500034, 8.467725
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.970665, -11.000006, 3.4624882
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 20.75, -8.999998, 1.7120726
35.0, 0.025, 2.0, 0.1, 0.1, 0.85714287, 16.204716, -21.000044, 11.035578
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 18.209002, -22.50005, 13.698474
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 20.685001, -8.499996, 1.750207
35.0, 0.025, 2.0, 0.1, 0.1, 0.6, 19.1664, -21.000044, 10.262917
35.0, 0.025, 2.0, 0.1, 0.1, 0.7777778, 13.681664, -23.000051, 13.708279
35.0, 0.025, 2.0, 0.1, 0.1, 0.7777778, 17.42945, -31.500084, 19.7012
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 15.275666, -19.500038, 10.139256
35.0, 0.025, 2.0, 0.1, 0.1, 0.6, 19.482801, -22.000048, 10.55515
35.0, 0.025, 2.0, 0.1, 0.1, 0.4, 14.3864, -14.000017, 5.998871
35.0, 0.025, 2.0, 0.1, 0.1, 0.5, 15.790001, -6.9999957, 1.135957
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.203402, -17.50003, 8.341705
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 14.004901, -26.000063, 15.699297
35.0, 0.025, 2.0, 0.1, 0.1, 0.93333334, 16.794931, -48.499832, 33.91307
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 15.419142, -19.000036, 9.380656
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.901712, -27.000067, 16.680897
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 15.843555, -28.500072, 16.69507
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 19.707335, -12.500011, 4.978727
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 17.22575, -24.500057, 12.931425
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 14.1188, -13.000013, 5.344836
35.0, 0.025, 2.0, 0.1, 0.1, 0.71428573, 15.338286, -21.500046, 11.655297
35.0, 0.025, 2.0, 0.1, 0.1, 0.85714287, 16.635427, -23.000051, 12.785099
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 19.068, -11.000006, 3.2052808
35.0, 0.025, 2.0, 0.1, 0.1, 0.7777778, 14.623888, -24.000055, 14.661275
35.0, 0.025, 2.0, 0.1, 0.1, 0.4, 11.1346, -13.000013, 5.391525
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 14.552167, -16.000025, 6.8662047
35.0, 0.025, 2.0, 0.1, 0.1, 0.5833333, 13.746417, -33.50006, 22.695393
35.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 15.434501, -17.50003, 8.324458
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 26.155, -6.9999957, 0.64128584
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 15.314582, -34.000053, 22.670063
35.0, 0.025, 2.0, 0.1, 0.1, 0.5, 16.82, -12.00001, 4.0588694
35.0, 0.025, 2.0, 0.1, 0.1, 0.5, 15.663499, -18.500034, 9.927852
35.0, 0.025, 2.0, 0.1, 0.1, 0.8888889, 13.977778, -22.000048, 12.244022
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 19.400002, -11.500008, 3.5516596
35.0, 0.025, 2.0, 0.1, 0.1, 0.6, 18.0276, -22.50005, 12.226748
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 14.545001, -8.999998, 1.8801401
35.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 17.023998, -19.000036, 9.295955
35.0, 0.025, 2.0, 0.1, 0.1, 0.6, 15.893799, -14.000017, 4.7789893
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 14.3429985, -38.999977, 26.775015
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.7666, -16.000025, 7.3175673
35.0, 0.025, 2.0, 0.1, 0.1, 0.7777778, 17.414778, -29.000074, 17.039406
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.138334, -21.000044, 10.60332
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.072334, -11.500008, 3.0265715
35.0, 0.025, 2.0, 0.1, 0.1, 0.7777778, 17.138554, -27.000067, 15.405107
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 17.722668, -19.500038, 11.485805
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 25.0, -5.9999967, 0.030885141
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 12.896001, -14.500019, 7.680205
35.0, 0.025, 2.0, 0.1, 0.1, 0.9, 14.783299, -26.000063, 15.538724
35.0, 0.025, 2.0, 0.1, 0.1, 0.875, 16.617998, -23.500053, 13.008271
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.911572, -21.500046, 12.2900915
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.939835, -20.500042, 10.124533
35.0, 0.025, 2.0, 0.1, 0.1, 0.71428573, 16.58443, -17.50003, 8.181876
35.0, 0.025, 2.0, 0.1, 0.1, 0.7692308, 16.131615, -38.499985, 26.080845
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.563334, -19.000036, 8.688097
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 20.932, -8.999998, 1.5444839
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.275331, -10.500004, 2.589222
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 16.564001, -41.99993, 29.843914
35.0, 0.025, 2.0, 0.1, 0.1, 0.71428573, 17.76843, -23.500053, 12.174284
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.586, -10.500004, 2.8240225
35.0, 0.025, 2.0, 0.1, 0.1, 0.6363636, 14.173547, -23.000051, 14.142097
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 19.642334, -12.500011, 4.6448054
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.556, -9.5, 3.7936177
35.0, 0.025, 2.0, 0.1, 0.1, 0.875, 14.5405, -22.000048, 12.934965
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 15.431625, -19.000036, 8.78653
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.59825, -11.000006, 3.0457296
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 20.533003, -14.500019, 5.479068
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 15.961, -27.000067, 15.633524
35.0, 0.025, 2.0, 0.1, 0.1, 0.5, 15.28825, -10.000002, 2.0654511
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 15.306778, -22.50005, 12.549552
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 17.761, -11.000006, 2.8812466
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 14.108834, -17.000029, 8.067304
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 16.852999, -12.00001, 4.470784
35.0, 0.025, 2.0, 0.1, 0.1, 0.6363636, 12.187637, -17.50003, 8.405123
35.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 15.708833, -16.000025, 7.732688
35.0, 0.025, 2.0, 0.1, 0.1, 0.8181818, 15.178729, -33.50006, 22.55444
35.0, 0.025, 2.0, 0.1, 0.1, 0.90909094, 14.166546, -33.50006, 21.547922
35.0, 0.025, 2.0, 0.1, 0.1, 0.625, 15.751501, -38.999977, 26.695127
35.0, 0.025, 2.0, 0.1, 0.1, 0.33333334, 14.073666, -11.000006, 3.774918
35.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 15.147915, -33.00007, 22.905914
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 14.766109, -22.000048, 12.135562
35.0, 0.025, 2.0, 0.1, 0.1, 0.5714286, 15.457428, -22.50005, 11.499876
35.0, 0.025, 2.0, 0.1, 0.1, 0.9285714, 15.544641, -40.499954, 28.496008
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.295, -7.9999948, 1.2271786
35.0, 0.025, 2.0, 0.1, 0.1, 0.42857143, 14.267856, -18.500034, 8.833641
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 16.5426, -14.000017, 4.9613748
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.822668, -38.999977, 27.533575
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.301502, -22.000048, 11.250632
35.0, 0.025, 2.0, 0.1, 0.1, 0.75, 13.829436, -40.499954, 28.001688
35.0, 0.025, 2.0, 0.1, 0.1, 0.9, 18.324001, -40.499954, 28.149822
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 19.782999, -18.000032, 8.565735
35.0, 0.025, 2.0, 0.1, 0.1, 0.9, 14.022699, -20.500042, 11.482244
35.0, 0.025, 2.0, 0.1, 0.1, 0.85714287, 16.646858, -40.999947, 28.470081
35.0, 0.025, 2.0, 0.1, 0.1, 0.6, 13.218201, -25.500061, 15.748186
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 17.0777, -32.500076, 21.133091
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.489286, -19.500038, 8.640626
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 18.440601, -18.500034, 8.054523
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 17.485287, -22.000048, 13.180337
35.0, 0.025, 2.0, 0.1, 0.1, 1.0, 16.44443, -24.500057, 14.226058
35.0, 0.025, 2.0, 0.1, 0.1, 0.8333333, 18.579334, -23.000051, 11.292037
35.0, 0.025, 2.0, 0.1, 0.1, 0.7777778, 17.244555, -30.000078, 18.24619
35.0, 0.025, 2.0, 0.1, 0.1, 0.8, 17.992401, -16.500027, 6.3213005
35.0, 0.025, 2.0, 0.1, 0.1, 0.6666667, 16.624332, -17.000029, 6.703444
35.0, 0.025, 2.0, 0.1, 0.1, 0.5714286, 12.06214, -18.000032, 10.12004
