TICKS, POS-REWARD, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
20.0, 4.0, -1.0, 1.0, 2.0, 5.0, 0.6666667, 5.6083336
20.0, 4.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 5.5750003
20.0, 4.0, -1.0, 1.0, 5.0, 1.0, 0.6666667, 5.604666
20.0, 4.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 5.537334
20.0, 4.0, -1.0, 1.0, 5.0, 5.0, 0.6666667, 5.558333
20.0, 4.0, -1.0, 1.0, 5.0, 10.0, 0.33333334, 5.558333
20.0, 4.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 6.0416665
20.0, 4.0, -1.0, 1.0, 10.0, 2.0, 1.0, 5.6216664
20.0, 4.0, -1.0, 1.0, 10.0, 5.0, 0.6666667, 5.5416665
20.0, 4.0, -1.0, 1.0, 10.0, 10.0, 0.6666667, 6.241667
20.0, 4.0, -1.0, 2.0, 1.0, 1.0, 0.33333334, 5.5993333
20.0, 4.0, -1.0, 2.0, 1.0, 2.0, 0.33333334, 5.5326667
20.0, 4.0, -1.0, 2.0, 1.0, 5.0, 1.0, 5.591667
20.0, 4.0, -1.0, 2.0, 1.0, 10.0, 0.33333334, 5.5916667
20.0, 4.0, -1.0, 2.0, 2.0, 1.0, 0.33333334, 5.5623336
20.0, 4.0, -1.0, 2.0, 2.0, 2.0, 1.0, 5.758667
20.0, 4.0, -1.0, 2.0, 2.0, 5.0, 0.6666667, 5.6083336
20.0, 4.0, -1.0, 2.0, 2.0, 10.0, 0.33333334, 5.558333
20.0, 4.0, -1.0, 2.0, 5.0, 1.0, 0.33333334, 5.5916667
20.0, 4.0, -1.0, 2.0, 5.0, 2.0, 0.6666667, 5.5750003
20.0, 4.0, -1.0, 2.0, 5.0, 5.0, 1.0, 6.015333
20.0, 4.0, -1.0, 2.0, 5.0, 10.0, 0.6666667, 5.591667
20.0, 4.0, -1.0, 2.0, 10.0, 1.0, 1.0, 5.59
20.0, 4.0, -1.0, 2.0, 10.0, 2.0, 0.6666667, 5.6170006
20.0, 4.0, -1.0, 2.0, 10.0, 5.0, 1.0, 5.5416665
20.0, 4.0, -1.0, 2.0, 10.0, 10.0, 0.0, 5.5956664
20.0, 4.0, -1.0, 3.0, 1.0, 1.0, 0.33333334, 6.2083335
20.0, 4.0, -1.0, 3.0, 1.0, 2.0, 1.0, 5.626667
20.0, 4.0, -1.0, 3.0, 1.0, 5.0, 0.33333334, 5.8343334
20.0, 4.0, -1.0, 3.0, 1.0, 10.0, 1.0, 11.617668
20.0, 4.0, -1.0, 3.0, 2.0, 1.0, 0.6666667, 5.59
20.0, 4.0, -1.0, 3.0, 2.0, 2.0, 0.6666667, 5.638
20.0, 4.0, -1.0, 3.0, 2.0, 5.0, 0.6666667, 5.8123336
20.0, 4.0, -1.0, 3.0, 2.0, 10.0, 0.6666667, 5.5573335
20.0, 4.0, -1.0, 3.0, 5.0, 1.0, 1.0, 5.603333
20.0, 4.0, -1.0, 3.0, 5.0, 2.0, 0.6666667, 5.6146665
20.0, 4.0, -1.0, 3.0, 5.0, 5.0, 0.33333334, 5.7806664
20.0, 4.0, -1.0, 3.0, 5.0, 10.0, 0.33333334, 5.554333
20.0, 4.0, -1.0, 3.0, 10.0, 1.0, 0.33333334, 5.6356664
20.0, 4.0, -1.0, 3.0, 10.0, 2.0, 0.0, 5.603334
20.0, 4.0, -1.0, 3.0, 10.0, 5.0, 0.6666667, 5.7583337
20.0, 4.0, -1.0, 3.0, 10.0, 10.0, 0.0, 5.6083336
20.0, 4.0, -1.0, 4.0, 1.0, 1.0, 0.6666667, 5.591667
20.0, 4.0, -1.0, 4.0, 1.0, 2.0, 0.6666667, 5.6083336
20.0, 4.0, -1.0, 4.0, 1.0, 5.0, 0.6666667, 5.558333
20.0, 4.0, -1.0, 4.0, 1.0, 10.0, 0.6666667, 5.558333
20.0, 4.0, -1.0, 4.0, 2.0, 1.0, 1.0, 5.591667
20.0, 4.0, -1.0, 4.0, 2.0, 2.0, 0.6666667, 5.5916667
20.0, 4.0, -1.0, 4.0, 2.0, 5.0, 0.33333334, 5.5926666
20.0, 4.0, -1.0, 4.0, 2.0, 10.0, 0.33333334, 5.558333
20.0, 4.0, -1.0, 4.0, 5.0, 1.0, 0.6666667, 5.6083336
20.0, 4.0, -1.0, 4.0, 5.0, 2.0, 1.0, 5.596334
20.0, 4.0, -1.0, 4.0, 5.0, 5.0, 0.6666667, 5.6083336
20.0, 4.0, -1.0, 4.0, 5.0, 10.0, 0.6666667, 5.5629997
20.0, 4.0, -1.0, 4.0, 10.0, 1.0, 0.6666667, 5.529333
20.0, 4.0, -1.0, 4.0, 10.0, 2.0, 0.6666667, 5.5416665
20.0, 4.0, -1.0, 4.0, 10.0, 5.0, 1.0, 5.7603326
20.0, 4.0, -1.0, 4.0, 10.0, 10.0, 1.0, 5.824333
20.0, 4.0, -1.5, 1.0, 1.0, 1.0, 0.33333334, 5.5750003
20.0, 4.0, -1.5, 1.0, 1.0, 2.0, 0.33333334, 5.558333
20.0, 4.0, -1.5, 1.0, 1.0, 5.0, 0.33333334, 5.631
20.0, 4.0, -1.5, 1.0, 1.0, 10.0, 0.6666667, 5.6083336
20.0, 4.0, -1.5, 1.0, 2.0, 1.0, 0.6666667, 5.6083336
20.0, 4.0, -1.5, 1.0, 2.0, 2.0, 0.0, 5.558333
20.0, 4.0, -1.5, 1.0, 2.0, 5.0, 0.33333334, 5.612667
20.0, 4.0, -1.5, 1.0, 2.0, 10.0, 0.0, 5.5640006
20.0, 4.0, -1.5, 1.0, 5.0, 1.0, 0.6666667, 5.7673335
20.0, 4.0, -1.5, 1.0, 5.0, 2.0, 0.0, 5.553
20.0, 4.0, -1.5, 1.0, 5.0, 5.0, 0.33333334, 5.544334
20.0, 4.0, -1.5, 1.0, 5.0, 10.0, 0.6666667, 5.8283334
20.0, 4.0, -1.5, 1.0, 10.0, 1.0, 0.33333334, 5.7749996
20.0, 4.0, -1.5, 1.0, 10.0, 2.0, 0.6666667, 5.5470004
20.0, 4.0, -1.5, 1.0, 10.0, 5.0, 0.6666667, 5.591667
20.0, 4.0, -1.5, 1.0, 10.0, 10.0, 0.33333334, 5.596334
20.0, 4.0, -1.5, 2.0, 1.0, 1.0, 0.33333334, 5.625666
20.0, 4.0, -1.5, 2.0, 1.0, 2.0, 0.33333334, 5.591667
20.0, 4.0, -1.5, 2.0, 1.0, 5.0, 0.6666667, 5.613333
20.0, 4.0, -1.5, 2.0, 1.0, 10.0, 0.6666667, 5.558333
20.0, 4.0, -1.5, 2.0, 2.0, 1.0, 0.6666667, 5.584
20.0, 4.0, -1.5, 2.0, 2.0, 2.0, 0.0, 5.5916667
20.0, 4.0, -1.5, 2.0, 2.0, 5.0, 0.6666667, 5.6
20.0, 4.0, -1.5, 2.0, 2.0, 10.0, 0.6666667, 5.983333
20.0, 4.0, -1.5, 2.0, 5.0, 1.0, 0.0, 5.593333
20.0, 4.0, -1.5, 2.0, 5.0, 2.0, 0.6666667, 5.6083336
20.0, 4.0, -1.5, 2.0, 5.0, 5.0, 0.6666667, 5.626
20.0, 4.0, -1.5, 2.0, 5.0, 10.0, 0.33333334, 5.6340003
20.0, 4.0, -1.5, 2.0, 10.0, 1.0, 0.33333334, 5.525001
20.0, 4.0, -1.5, 2.0, 10.0, 2.0, 1.0, 5.5416665
20.0, 4.0, -1.5, 2.0, 10.0, 5.0, 0.6666667, 5.558333
20.0, 4.0, -1.5, 2.0, 10.0, 10.0, 0.6666667, 5.558333
20.0, 4.0, -1.5, 3.0, 1.0, 1.0, 0.0, 5.7916665
20.0, 4.0, -1.5, 3.0, 1.0, 2.0, 0.6666667, 5.61
20.0, 4.0, -1.5, 3.0, 1.0, 5.0, 0.6666667, 7.2619996
20.0, 4.0, -1.5, 3.0, 1.0, 10.0, 0.0, 5.6083336
20.0, 4.0, -1.5, 3.0, 2.0, 1.0, 0.6666667, 5.558333
20.0, 4.0, -1.5, 3.0, 2.0, 2.0, 0.6666667, 6.2083335
20.0, 4.0, -1.5, 3.0, 2.0, 5.0, 0.0, 5.6083336
20.0, 4.0, -1.5, 3.0, 2.0, 10.0, 0.33333334, 5.558333
20.0, 4.0, -1.5, 3.0, 5.0, 1.0, 0.6666667, 5.593666
20.0, 4.0, -1.5, 3.0, 5.0, 2.0, 0.6666667, 5.5749993
20.0, 4.0, -1.5, 3.0, 5.0, 5.0, 1.0, 5.5916667
20.0, 4.0, -1.5, 3.0, 5.0, 10.0, 0.0, 5.5750003
20.0, 4.0, -1.5, 3.0, 10.0, 1.0, 0.6666667, 5.5926666
20.0, 4.0, -1.5, 3.0, 10.0, 2.0, 0.0, 5.620333
20.0, 4.0, -1.5, 3.0, 10.0, 5.0, 0.0, 5.558333
20.0, 4.0, -1.5, 3.0, 10.0, 10.0, 0.0, 5.5916667
20.0, 4.0, -1.5, 4.0, 1.0, 1.0, 0.6666667, 5.6083336
20.0, 4.0, -1.5, 4.0, 1.0, 2.0, 0.0, 5.6083336
20.0, 4.0, -1.5, 4.0, 1.0, 5.0, 0.6666667, 6.0413337
20.0, 4.0, -1.5, 4.0, 1.0, 10.0, 0.0, 5.558333
20.0, 4.0, -1.5, 4.0, 2.0, 1.0, 0.6666667, 5.613333
20.0, 4.0, -1.5, 4.0, 2.0, 2.0, 0.6666667, 5.6083336
20.0, 4.0, -1.5, 4.0, 2.0, 5.0, 0.33333334, 5.5916667
20.0, 4.0, -1.5, 4.0, 2.0, 10.0, 0.33333334, 5.558333
20.0, 4.0, -1.5, 4.0, 5.0, 1.0, 1.0, 5.591667
20.0, 4.0, -1.5, 4.0, 5.0, 2.0, 0.6666667, 5.5750003
20.0, 4.0, -1.5, 4.0, 5.0, 5.0, 0.0, 6.0276666
20.0, 4.0, -1.5, 4.0, 5.0, 10.0, 0.0, 5.574001
20.0, 4.0, -1.5, 4.0, 10.0, 1.0, 0.0, 5.563333
20.0, 4.0, -1.5, 4.0, 10.0, 2.0, 0.6666667, 5.622667
20.0, 4.0, -1.5, 4.0, 10.0, 5.0, 1.0, 5.6183333
20.0, 4.0, -1.5, 4.0, 10.0, 10.0, 0.33333334, 6.0256667
20.0, 4.0, -2.0, 1.0, 1.0, 1.0, 0.0, 5.558334
20.0, 4.0, -2.0, 1.0, 1.0, 2.0, 0.0, 5.7620006
20.0, 4.0, -2.0, 1.0, 1.0, 5.0, 0.6666667, 5.5916667
20.0, 4.0, -2.0, 1.0, 1.0, 10.0, 0.0, 5.558334
20.0, 4.0, -2.0, 1.0, 2.0, 1.0, 0.0, 5.5750003
20.0, 4.0, -2.0, 1.0, 2.0, 2.0, 0.0, 5.5416665
20.0, 4.0, -2.0, 1.0, 2.0, 5.0, 0.6666667, 5.5416665
20.0, 4.0, -2.0, 1.0, 2.0, 10.0, 0.33333334, 5.5750003
20.0, 4.0, -2.0, 1.0, 5.0, 1.0, 0.0, 5.558333
20.0, 4.0, -2.0, 1.0, 5.0, 2.0, 0.0, 5.5750003
20.0, 4.0, -2.0, 1.0, 5.0, 5.0, 0.33333334, 5.591667
20.0, 4.0, -2.0, 1.0, 5.0, 10.0, 1.0, 5.558333
20.0, 4.0, -2.0, 1.0, 10.0, 1.0, 0.0, 5.558334
20.0, 4.0, -2.0, 1.0, 10.0, 2.0, 0.33333334, 5.5750003
20.0, 4.0, -2.0, 1.0, 10.0, 5.0, 0.33333334, 6.0416665
20.0, 4.0, -2.0, 1.0, 10.0, 10.0, 0.33333334, 5.558333
20.0, 4.0, -2.0, 2.0, 1.0, 1.0, 0.33333334, 5.5750003
20.0, 4.0, -2.0, 2.0, 1.0, 2.0, 1.0, 9.098332
20.0, 4.0, -2.0, 2.0, 1.0, 5.0, 1.0, 5.5466666
20.0, 4.0, -2.0, 2.0, 1.0, 10.0, 0.0, 5.558333
20.0, 4.0, -2.0, 2.0, 2.0, 1.0, 0.6666667, 5.5490003
20.0, 4.0, -2.0, 2.0, 2.0, 2.0, 1.0, 5.853
20.0, 4.0, -2.0, 2.0, 2.0, 5.0, 0.33333334, 6.0416665
20.0, 4.0, -2.0, 2.0, 2.0, 10.0, 0.33333334, 5.572333
20.0, 4.0, -2.0, 2.0, 5.0, 1.0, 0.6666667, 5.591667
20.0, 4.0, -2.0, 2.0, 5.0, 2.0, 1.0, 5.6123333
20.0, 4.0, -2.0, 2.0, 5.0, 5.0, 0.33333334, 5.5416665
20.0, 4.0, -2.0, 2.0, 5.0, 10.0, 0.6666667, 5.559
20.0, 4.0, -2.0, 2.0, 10.0, 1.0, 0.33333334, 5.642334
20.0, 4.0, -2.0, 2.0, 10.0, 2.0, 0.6666667, 5.5416665
20.0, 4.0, -2.0, 2.0, 10.0, 5.0, 0.0, 5.6049995
20.0, 4.0, -2.0, 2.0, 10.0, 10.0, 1.0, 5.6083336
20.0, 4.0, -2.0, 3.0, 1.0, 1.0, 0.6666667, 5.577333
20.0, 4.0, -2.0, 3.0, 1.0, 2.0, 0.33333334, 5.6146665
20.0, 4.0, -2.0, 3.0, 1.0, 5.0, 0.6666667, 5.6083336
20.0, 4.0, -2.0, 3.0, 1.0, 10.0, 0.0, 5.558334
20.0, 4.0, -2.0, 3.0, 2.0, 1.0, 1.0, 5.8286667
20.0, 4.0, -2.0, 3.0, 2.0, 2.0, 0.33333334, 5.5776668
20.0, 4.0, -2.0, 3.0, 2.0, 5.0, 1.0, 5.797667
20.0, 4.0, -2.0, 3.0, 2.0, 10.0, 1.0, 5.578333
20.0, 4.0, -2.0, 3.0, 5.0, 1.0, 0.6666667, 5.808333
20.0, 4.0, -2.0, 3.0, 5.0, 2.0, 1.0, 5.6083336
20.0, 4.0, -2.0, 3.0, 5.0, 5.0, 0.6666667, 5.558333
20.0, 4.0, -2.0, 3.0, 5.0, 10.0, 0.0, 5.6083336
20.0, 4.0, -2.0, 3.0, 10.0, 1.0, 0.6666667, 5.5416665
20.0, 4.0, -2.0, 3.0, 10.0, 2.0, 1.0, 5.788667
20.0, 4.0, -2.0, 3.0, 10.0, 5.0, 0.33333334, 5.558334
20.0, 4.0, -2.0, 3.0, 10.0, 10.0, 0.0, 5.601
20.0, 4.0, -2.0, 4.0, 1.0, 1.0, 0.33333334, 5.8129997
20.0, 4.0, -2.0, 4.0, 1.0, 2.0, 0.6666667, 5.6100006
20.0, 4.0, -2.0, 4.0, 1.0, 5.0, 0.6666667, 5.558333
20.0, 4.0, -2.0, 4.0, 1.0, 10.0, 1.0, 5.852667
20.0, 4.0, -2.0, 4.0, 2.0, 1.0, 0.33333334, 5.5750003
20.0, 4.0, -2.0, 4.0, 2.0, 2.0, 0.33333334, 5.601667
20.0, 4.0, -2.0, 4.0, 2.0, 5.0, 0.33333334, 5.622667
20.0, 4.0, -2.0, 4.0, 2.0, 10.0, 0.0, 5.5749993
20.0, 4.0, -2.0, 4.0, 5.0, 1.0, 0.6666667, 5.5846667
20.0, 4.0, -2.0, 4.0, 5.0, 2.0, 1.0, 5.558333
20.0, 4.0, -2.0, 4.0, 5.0, 5.0, 0.6666667, 5.6083336
20.0, 4.0, -2.0, 4.0, 5.0, 10.0, 1.0, 5.558333
20.0, 4.0, -2.0, 4.0, 10.0, 1.0, 0.33333334, 5.5626664
20.0, 4.0, -2.0, 4.0, 10.0, 2.0, 0.6666667, 5.5629997
20.0, 4.0, -2.0, 4.0, 10.0, 5.0, 0.6666667, 5.5916667
20.0, 4.0, -2.0, 4.0, 10.0, 10.0, 0.6666667, 5.6083336
20.0, 6.0, -0.5, 1.0, 1.0, 1.0, 0.33333334, 5.5916667
20.0, 6.0, -0.5, 1.0, 1.0, 2.0, 0.33333334, 5.5743337
20.0, 6.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 5.5916667
20.0, 6.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 5.5430007
20.0, 6.0, -0.5, 1.0, 2.0, 1.0, 0.33333334, 5.558333
20.0, 6.0, -0.5, 1.0, 2.0, 2.0, 1.0, 5.621
20.0, 6.0, -0.5, 1.0, 2.0, 5.0, 0.6666667, 5.5416665
20.0, 6.0, -0.5, 1.0, 2.0, 10.0, 0.0, 5.6083336
20.0, 6.0, -0.5, 1.0, 5.0, 1.0, 0.6666667, 5.591667
20.0, 6.0, -0.5, 1.0, 5.0, 2.0, 0.6666667, 5.5603333
20.0, 6.0, -0.5, 1.0, 5.0, 5.0, 0.6666667, 6.0350003
20.0, 6.0, -0.5, 1.0, 5.0, 10.0, 0.0, 5.5923333
20.0, 6.0, -0.5, 1.0, 10.0, 1.0, 0.33333334, 5.5750003
20.0, 6.0, -0.5, 1.0, 10.0, 2.0, 0.33333334, 5.6229997
20.0, 6.0, -0.5, 1.0, 10.0, 5.0, 0.6666667, 5.622
20.0, 6.0, -0.5, 1.0, 10.0, 10.0, 0.6666667, 5.829666
20.0, 6.0, -0.5, 2.0, 1.0, 1.0, 0.33333334, 5.5916667
20.0, 6.0, -0.5, 2.0, 1.0, 2.0, 0.33333334, 5.5750003
20.0, 6.0, -0.5, 2.0, 1.0, 5.0, 0.6666667, 5.591667
20.0, 6.0, -0.5, 2.0, 1.0, 10.0, 1.0, 6.258333
20.0, 6.0, -0.5, 2.0, 2.0, 1.0, 0.6666667, 6.0249996
20.0, 6.0, -0.5, 2.0, 2.0, 2.0, 0.6666667, 5.6200004
20.0, 6.0, -0.5, 2.0, 2.0, 5.0, 1.0, 5.525001
20.0, 6.0, -0.5, 2.0, 2.0, 10.0, 0.33333334, 5.6003327
20.0, 6.0, -0.5, 2.0, 5.0, 1.0, 0.33333334, 5.6083336
20.0, 6.0, -0.5, 2.0, 5.0, 2.0, 0.0, 5.5916667
20.0, 6.0, -0.5, 2.0, 5.0, 5.0, 1.0, 5.5416665
20.0, 6.0, -0.5, 2.0, 5.0, 10.0, 0.6666667, 5.5916667
20.0, 6.0, -0.5, 2.0, 10.0, 1.0, 0.33333334, 5.656
20.0, 6.0, -0.5, 2.0, 10.0, 2.0, 0.0, 5.811667
20.0, 6.0, -0.5, 2.0, 10.0, 5.0, 0.6666667, 5.6083336
20.0, 6.0, -0.5, 2.0, 10.0, 10.0, 1.0, 5.795667
20.0, 6.0, -0.5, 3.0, 1.0, 1.0, 0.0, 5.996666
20.0, 6.0, -0.5, 3.0, 1.0, 2.0, 0.6666667, 5.558333
20.0, 6.0, -0.5, 3.0, 1.0, 5.0, 0.33333334, 5.7896667
20.0, 6.0, -0.5, 3.0, 1.0, 10.0, 0.33333334, 5.5750003
20.0, 6.0, -0.5, 3.0, 2.0, 1.0, 1.0, 6.048
20.0, 6.0, -0.5, 3.0, 2.0, 2.0, 0.0, 5.804333
20.0, 6.0, -0.5, 3.0, 2.0, 5.0, 0.33333334, 5.6213326
20.0, 6.0, -0.5, 3.0, 2.0, 10.0, 1.0, 5.6083336
20.0, 6.0, -0.5, 3.0, 5.0, 1.0, 0.33333334, 5.5750003
20.0, 6.0, -0.5, 3.0, 5.0, 2.0, 0.6666667, 5.7749996
20.0, 6.0, -0.5, 3.0, 5.0, 5.0, 0.0, 5.5416665
20.0, 6.0, -0.5, 3.0, 5.0, 10.0, 0.6666667, 6.0519996
20.0, 6.0, -0.5, 3.0, 10.0, 1.0, 0.6666667, 5.7643332
20.0, 6.0, -0.5, 3.0, 10.0, 2.0, 0.33333334, 5.6083336
20.0, 6.0, -0.5, 3.0, 10.0, 5.0, 1.0, 5.7749996
20.0, 6.0, -0.5, 3.0, 10.0, 10.0, 0.0, 5.5486665
20.0, 6.0, -0.5, 4.0, 1.0, 1.0, 1.0, 5.593333
20.0, 6.0, -0.5, 4.0, 1.0, 2.0, 0.33333334, 5.6083336
20.0, 6.0, -0.5, 4.0, 1.0, 5.0, 0.0, 5.563333
20.0, 6.0, -0.5, 4.0, 1.0, 10.0, 0.6666667, 5.6083336
20.0, 6.0, -0.5, 4.0, 2.0, 1.0, 1.0, 6.191667
20.0, 6.0, -0.5, 4.0, 2.0, 2.0, 0.33333334, 5.5750003
20.0, 6.0, -0.5, 4.0, 2.0, 5.0, 0.6666667, 5.8483334
20.0, 6.0, -0.5, 4.0, 2.0, 10.0, 0.6666667, 5.808333
20.0, 6.0, -0.5, 4.0, 5.0, 1.0, 1.0, 5.6196666
20.0, 6.0, -0.5, 4.0, 5.0, 2.0, 1.0, 5.617334
20.0, 6.0, -0.5, 4.0, 5.0, 5.0, 1.0, 5.608333
20.0, 6.0, -0.5, 4.0, 5.0, 10.0, 0.0, 5.655667
20.0, 6.0, -0.5, 4.0, 10.0, 1.0, 0.6666667, 5.5706673
20.0, 6.0, -0.5, 4.0, 10.0, 2.0, 0.0, 6.2083335
20.0, 6.0, -0.5, 4.0, 10.0, 5.0, 0.6666667, 5.558333
20.0, 6.0, -0.5, 4.0, 10.0, 10.0, 0.6666667, 5.5916667
20.0, 6.0, -1.0, 1.0, 1.0, 1.0, 1.0, 6.1749997
20.0, 6.0, -1.0, 1.0, 1.0, 2.0, 0.33333334, 5.5416665
20.0, 6.0, -1.0, 1.0, 1.0, 5.0, 0.6666667, 5.558333
20.0, 6.0, -1.0, 1.0, 1.0, 10.0, 0.6666667, 5.525001
20.0, 6.0, -1.0, 1.0, 2.0, 1.0, 0.0, 5.806333
20.0, 6.0, -1.0, 1.0, 2.0, 2.0, 0.6666667, 5.558333
20.0, 6.0, -1.0, 1.0, 2.0, 5.0, 0.0, 5.577
20.0, 6.0, -1.0, 1.0, 2.0, 10.0, 0.6666667, 5.591667
20.0, 6.0, -1.0, 1.0, 5.0, 1.0, 1.0, 6.258333
20.0, 6.0, -1.0, 1.0, 5.0, 2.0, 0.6666667, 5.525001
20.0, 6.0, -1.0, 1.0, 5.0, 5.0, 0.0, 5.834334
20.0, 6.0, -1.0, 1.0, 5.0, 10.0, 1.0, 6.258333
20.0, 6.0, -1.0, 1.0, 10.0, 1.0, 0.6666667, 5.558333
20.0, 6.0, -1.0, 1.0, 10.0, 2.0, 0.0, 5.5853333
20.0, 6.0, -1.0, 1.0, 10.0, 5.0, 1.0, 5.792
20.0, 6.0, -1.0, 1.0, 10.0, 10.0, 0.33333334, 5.6003327
20.0, 6.0, -1.0, 2.0, 1.0, 1.0, 0.6666667, 6.0249996
20.0, 6.0, -1.0, 2.0, 1.0, 2.0, 0.0, 6.0253334
20.0, 6.0, -1.0, 2.0, 1.0, 5.0, 1.0, 5.558
20.0, 6.0, -1.0, 2.0, 1.0, 10.0, 0.0, 5.572333
20.0, 6.0, -1.0, 2.0, 2.0, 1.0, 0.0, 5.5896664
20.0, 6.0, -1.0, 2.0, 2.0, 2.0, 1.0, 5.5750003
20.0, 6.0, -1.0, 2.0, 2.0, 5.0, 1.0, 5.558333
20.0, 6.0, -1.0, 2.0, 2.0, 10.0, 0.0, 5.558333
20.0, 6.0, -1.0, 2.0, 5.0, 1.0, 0.33333334, 5.6083336
20.0, 6.0, -1.0, 2.0, 5.0, 2.0, 0.33333334, 5.8269997
20.0, 6.0, -1.0, 2.0, 5.0, 5.0, 0.33333334, 5.5749993
20.0, 6.0, -1.0, 2.0, 5.0, 10.0, 1.0, 5.6083336
20.0, 6.0, -1.0, 2.0, 10.0, 1.0, 0.0, 5.558334
20.0, 6.0, -1.0, 2.0, 10.0, 2.0, 1.0, 5.8356667
20.0, 6.0, -1.0, 2.0, 10.0, 5.0, 0.6666667, 5.559334
20.0, 6.0, -1.0, 2.0, 10.0, 10.0, 0.33333334, 5.5750003
20.0, 6.0, -1.0, 3.0, 1.0, 1.0, 0.33333334, 5.558334
20.0, 6.0, -1.0, 3.0, 1.0, 2.0, 0.6666667, 5.558333
20.0, 6.0, -1.0, 3.0, 1.0, 5.0, 0.0, 6.2250004
20.0, 6.0, -1.0, 3.0, 1.0, 10.0, 0.6666667, 5.6083336
20.0, 6.0, -1.0, 3.0, 2.0, 1.0, 0.33333334, 5.605
20.0, 6.0, -1.0, 3.0, 2.0, 2.0, 0.6666667, 5.5983334
20.0, 6.0, -1.0, 3.0, 2.0, 5.0, 0.33333334, 5.5416665
20.0, 6.0, -1.0, 3.0, 2.0, 10.0, 0.6666667, 5.6083336
20.0, 6.0, -1.0, 3.0, 5.0, 1.0, 0.33333334, 5.5916667
20.0, 6.0, -1.0, 3.0, 5.0, 2.0, 1.0, 5.558333
20.0, 6.0, -1.0, 3.0, 5.0, 5.0, 1.0, 5.558333
20.0, 6.0, -1.0, 3.0, 5.0, 10.0, 0.6666667, 5.5416665
20.0, 6.0, -1.0, 3.0, 10.0, 1.0, 0.6666667, 5.6106668
20.0, 6.0, -1.0, 3.0, 10.0, 2.0, 0.0, 5.558333
20.0, 6.0, -1.0, 3.0, 10.0, 5.0, 0.33333334, 5.591667
20.0, 6.0, -1.0, 3.0, 10.0, 10.0, 0.6666667, 5.591667
20.0, 6.0, -1.0, 4.0, 1.0, 1.0, 0.0, 5.5749993
20.0, 6.0, -1.0, 4.0, 1.0, 2.0, 1.0, 5.558333
20.0, 6.0, -1.0, 4.0, 1.0, 5.0, 0.33333334, 5.591667
20.0, 6.0, -1.0, 4.0, 1.0, 10.0, 0.6666667, 5.6043334
20.0, 6.0, -1.0, 4.0, 2.0, 1.0, 0.6666667, 5.5726666
20.0, 6.0, -1.0, 4.0, 2.0, 2.0, 0.6666667, 5.558333
20.0, 6.0, -1.0, 4.0, 2.0, 5.0, 0.6666667, 5.558333
20.0, 6.0, -1.0, 4.0, 2.0, 10.0, 0.6666667, 5.5416665
20.0, 6.0, -1.0, 4.0, 5.0, 1.0, 1.0, 5.820666
20.0, 6.0, -1.0, 4.0, 5.0, 2.0, 0.0, 5.5916667
20.0, 6.0, -1.0, 4.0, 5.0, 5.0, 0.6666667, 6.191666
20.0, 6.0, -1.0, 4.0, 5.0, 10.0, 0.6666667, 6.065333
20.0, 6.0, -1.0, 4.0, 10.0, 1.0, 0.33333334, 5.771333
20.0, 6.0, -1.0, 4.0, 10.0, 2.0, 0.33333334, 5.5750003
20.0, 6.0, -1.0, 4.0, 10.0, 5.0, 0.0, 5.5916667
20.0, 6.0, -1.0, 4.0, 10.0, 10.0, 0.33333334, 5.6073337
20.0, 6.0, -1.5, 1.0, 1.0, 1.0, 0.0, 5.558333
20.0, 6.0, -1.5, 1.0, 1.0, 2.0, 1.0, 5.6083336
20.0, 6.0, -1.5, 1.0, 1.0, 5.0, 0.0, 6.024999
20.0, 6.0, -1.5, 1.0, 1.0, 10.0, 0.6666667, 5.8336663
20.0, 6.0, -1.5, 1.0, 2.0, 1.0, 0.33333334, 5.614
20.0, 6.0, -1.5, 1.0, 2.0, 2.0, 0.6666667, 5.5849996
20.0, 6.0, -1.5, 1.0, 2.0, 5.0, 1.0, 5.6096663
20.0, 6.0, -1.5, 1.0, 2.0, 10.0, 1.0, 5.6083336
20.0, 6.0, -1.5, 1.0, 5.0, 1.0, 0.33333334, 5.633001
20.0, 6.0, -1.5, 1.0, 5.0, 2.0, 0.0, 5.6083336
20.0, 6.0, -1.5, 1.0, 5.0, 5.0, 1.0, 5.591667
20.0, 6.0, -1.5, 1.0, 5.0, 10.0, 0.0, 5.623667
20.0, 6.0, -1.5, 1.0, 10.0, 1.0, 0.6666667, 5.579334
20.0, 6.0, -1.5, 1.0, 10.0, 2.0, 0.33333334, 6.011667
20.0, 6.0, -1.5, 1.0, 10.0, 5.0, 0.6666667, 5.6393332
20.0, 6.0, -1.5, 1.0, 10.0, 10.0, 0.33333334, 5.9966664
20.0, 6.0, -1.5, 2.0, 1.0, 1.0, 0.6666667, 5.5750003
20.0, 6.0, -1.5, 2.0, 1.0, 2.0, 1.0, 5.814999
20.0, 6.0, -1.5, 2.0, 1.0, 5.0, 1.0, 5.5693336
20.0, 6.0, -1.5, 2.0, 1.0, 10.0, 0.33333334, 8.731334
