TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 4.0, 0.1, 0.1, 0.8, 14.321403, -29.000074, 12.96184
30.0, 0.025, 4.0, 0.1, 0.1, 0.625, 13.924496, -36.500015, 22.89558
30.0, 0.025, 4.0, 0.1, 0.1, 0.75, 14.669999, -7.9999948, -1.0447122
30.0, 0.025, 4.0, 0.1, 0.1, 0.875, 13.675001, -31.000082, 15.922911
30.0, 0.025, 4.0, 0.1, 0.1, 0.75, 16.510374, -20.00004, 7.1888866
30.0, 0.025, 4.0, 0.1, 0.1, 0.5714286, 12.945429, -12.00001, 5.0699005
30.0, 0.025, 4.0, 0.1, 0.1, 0.625, 15.100251, -19.500038, 6.1007037
30.0, 0.025, 4.0, 0.1, 0.1, 0.33333334, 15.44, -5.499997, -1.1836631
30.0, 0.025, 4.0, 0.1, 0.1, 0.625, 11.856126, -14.000017, 3.1466868
30.0, 0.025, 4.0, 0.1, 0.1, 0.5, 12.245874, -13.500015, 2.824369
30.0, 0.025, 4.0, 0.1, 0.1, 0.5, 10.9279995, -7.9999948, -0.047937848
30.0, 0.025, 4.0, 0.1, 0.1, 0.75, 15.844376, -18.500034, 4.6041226
30.0, 0.025, 4.0, 0.1, 0.1, 0.6363636, 12.313546, -15.500023, 2.7405972
30.0, 0.025, 4.0, 0.1, 0.1, 1.0, 17.015, -6.499996, -1.9674221
30.0, 0.025, 4.0, 0.1, 0.1, 0.5, 16.381, -4.9999976, -0.8289727
30.0, 0.025, 4.0, 0.1, 0.1, 0.8888889, 12.590557, -10.000002, 1.7520126
30.0, 0.025, 4.0, 0.1, 0.1, 0.6666667, 12.720001, -13.500015, 4.2176223
30.0, 0.025, 4.0, 0.1, 0.1, 0.4, 15.935, -12.00001, 0.85278827
30.0, 0.025, 4.0, 0.1, 0.1, 0.75, 14.525331, -27.000067, 13.843398
30.0, 0.025, 4.0, 0.1, 0.1, 0.8181818, 12.4122715, -19.000036, 7.614542
30.0, 0.025, 4.0, 0.1, 0.1, 0.75, 10.891126, -19.000036, 8.275317
30.0, 0.025, 4.0, 0.1, 0.1, 0.6363636, 15.286362, -24.000055, 8.744865
30.0, 0.025, 4.0, 0.1, 0.1, 0.875, 14.318061, -24.500057, 8.135068
30.0, 0.025, 4.0, 0.1, 0.1, 0.625, 15.389875, -16.000025, 2.5942402
30.0, 0.025, 4.0, 0.1, 0.1, 0.5625, 13.778505, -32.000084, 18.314634
30.0, 0.025, 4.0, 0.1, 0.1, 0.75, 12.134998, -26.000063, 12.191051
30.0, 0.025, 4.0, 0.1, 0.1, 0.6, 13.876201, -9.5, 1.4037408
30.0, 0.025, 4.0, 0.1, 0.1, 0.8125, 14.293127, -30.000078, 13.176065
30.0, 0.025, 4.0, 0.1, 0.1, 0.4, 10.930801, -14.000017, 5.3880095
30.0, 0.025, 4.0, 0.1, 0.1, 0.75, 11.166, -12.500011, 2.3351936
30.0, 0.025, 4.0, 0.1, 0.1, 0.8, 17.217, -14.000017, 1.3528892
30.0, 0.025, 4.0, 0.1, 0.1, 1.0, 16.00325, -16.500027, 2.8405232
