TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 22.460749, -27.000067, 4.307482
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 24.6635, -37.5, 6.561946
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 26.98819, -41.49994, 8.530633
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 25.719437, -36.000023, 7.6047497
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 28.647812, -45.99987, 10.656633
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 27.40094, -38.499985, 7.446971
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 27.54, -39.49997, 6.7764654
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 26.857437, -39.99996, 7.823757
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 24.86406, -34.000053, 5.6751876
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.8125, 28.160812, -48.499832, 11.24903
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 26.831377, -47.499847, 10.411154
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 26.514565, -40.499954, 8.219666
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.8125, 27.736378, -41.49994, 9.301202
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 22.79738, -30.000078, 4.784931
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 24.832186, -34.500046, 6.4340644
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 25.361622, -33.50006, 6.190761
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 24.942244, -32.000084, 5.602797
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 27.679874, -44.999886, 9.831991
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 26.87925, -39.99996, 7.056044
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 25.886501, -37.999992, 7.139064
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 23.299562, -31.500084, 4.797209
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 27.300564, -40.499954, 8.814666
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 26.738937, -41.49994, 8.998219
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 27.936066, -46.999855, 10.164448
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 28.267687, -38.499985, 6.9346724
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.875, 27.084873, -38.499985, 7.7363653
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 27.569311, -38.999977, 7.045787
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 24.786375, -30.50008, 5.325479
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 26.540062, -36.000023, 6.8182583
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 24.464748, -31.500084, 5.6818414
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.709562, -36.500015, 6.595695
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 23.840502, -32.500076, 6.12725
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.8125, 26.105497, -36.000023, 7.154754
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.12525, -37.999992, 7.5678387
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.279873, -39.99996, 7.7622576
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 22.513687, -30.000078, 5.5035353
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 25.347685, -40.499954, 8.393993
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 23.633188, -35.00004, 6.92939
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.8125, 22.778442, -33.50006, 5.3257823
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 25.80681, -33.50006, 7.1782594
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 26.745747, -38.499985, 6.9116178
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 25.851189, -37.5, 7.7058587
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 24.950565, -36.000023, 6.150837
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 24.081753, -39.99996, 8.458592
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 27.306501, -48.499832, 11.864672
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 26.510433, -36.500015, 7.891705
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 23.381065, -27.500069, 4.018891
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 25.978498, -35.00004, 6.6714215
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 24.974436, -36.000023, 5.924526
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 24.293121, -29.500076, 4.5187416
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 29.86069, -57.499695, 14.236636
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.8125, 28.429186, -44.999886, 9.779483
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 22.67838, -33.00007, 6.230981
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.85025, -37.999992, 7.449114
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 23.42831, -31.500084, 5.621935
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 26.22119, -37.5, 7.2096753
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 26.293686, -33.00007, 6.118611
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 24.592556, -35.00004, 5.9739847
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 23.77025, -35.00004, 7.733495
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 27.08263, -34.000053, 5.7256737
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 26.371315, -38.999977, 7.81245
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.43444, -40.499954, 8.349635
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 24.953375, -35.50003, 6.720071
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 26.090185, -43.49991, 9.120749
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 27.04825, -45.499878, 9.038904
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 25.559252, -37.999992, 7.7018094
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 24.75306, -34.000053, 5.687595
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 27.734938, -52.49977, 13.083912
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 24.453314, -35.50003, 5.9580164
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 24.317749, -33.50006, 5.073526
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 22.796062, -29.000074, 4.3736672
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 26.35525, -38.999977, 7.5775075
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 26.515186, -36.500015, 7.084485
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.959934, -38.999977, 8.452543
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 23.9075, -33.50006, 6.1799455
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 27.48825, -38.499985, 8.006627
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 21.932747, -29.500076, 4.476154
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 27.143435, -37.999992, 8.057803
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.429625, -33.50006, 5.9282446
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 25.762001, -36.500015, 7.3010125
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 24.68875, -33.50006, 5.9488707
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 21.762249, -30.50008, 4.7202024
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 24.690063, -37.5, 7.0741577
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 24.876123, -27.500069, 4.7765274
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 25.666437, -38.999977, 8.469918
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 25.261065, -31.000082, 4.826625
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 24.86075, -39.49997, 7.071929
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 23.106438, -28.500072, 4.283922
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 23.27944, -26.500065, 4.768908
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 25.422684, -36.500015, 6.1297145
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 23.836685, -33.00007, 6.3114986
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 26.147684, -32.500076, 5.6504116
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 25.545753, -35.50003, 7.026867
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 25.063183, -37.000008, 7.564383
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 24.053562, -35.00004, 5.582714
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 25.50881, -34.000053, 6.0562625
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 27.764746, -40.499954, 7.867636
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.6875, 25.189188, -34.500046, 5.4946194
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.75, 28.336563, -43.49991, 9.061063
32.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.8125, 28.2495, -42.499924, 8.78666
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.6875, 24.990688, -182.5, 3.3272119
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.6875, 27.437126, -205.0, 5.0065093
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.5, 26.088123, -177.5, 2.2021506
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 26.59031, -222.5, 7.110764
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.6875, 24.650192, -162.5, 2.2912064
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.75, 28.016376, -215.0, 5.636461
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 27.214624, -215.0, 5.7141137
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.6875, 25.10275, -167.5, 2.7219653
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 26.382687, -195.0, 5.0046835
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 25.653564, -140.0, 2.0931437
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.75, 27.221375, -182.5, 4.658426
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.6875, 26.94156, -182.5, 3.9935458
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.4375, 24.39525, -152.5, 2.0974324
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.5625, 27.29031, -220.0, 6.5784955
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.4375, 24.872187, -195.0, 3.9521027
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.75, 28.75088, -220.0, 5.6601295
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.75, 27.650251, -242.5, 7.893228
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 25.824684, -187.5, 3.6132693
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 25.70531, -177.5, 3.0737407
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.5, 25.03275, -200.0, 4.111774
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 25.398685, -182.5, 3.2633686
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.4375, 24.818007, -172.5, 2.9554932
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.875, 29.620375, -242.5, 7.035521
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.4375, 24.341063, -165.0, 2.5593555
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.625, 25.459066, -170.0, 3.8005338
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.5625, 25.37863, -182.5, 4.8447475
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.75, 25.761877, -182.5, 4.2377105
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.4375, 24.36294, -150.0, 1.6517884
32.0, 0.025, 1.0, 4.0, 0.1, 0.5, 0.6875, 24.859503, -157.5, 1.8564967
