TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.653437, -16.000025, -0.6344625
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.600625, -15.500023, -0.90825224
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.6640005, -16.500027, -1.0269372
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.655126, -16.000025, 0.57183826
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.778561, -17.000029, 0.4988998
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.657438, -16.500027, -0.8500903
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.533563, -14.500019, -1.0892141
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.814438, -18.000032, -0.77637357
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.689624, -16.500027, 1.2521597
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.735563, -17.000029, -0.91244227
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.639687, -16.000025, -0.34661385
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.992125, -19.500038, 1.0497131
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.649499, -16.000025, 0.25798726
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.687375, -17.000029, 1.0511914
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 10.436688, -24.000055, -0.77827364
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.75556, -16.500027, 1.9407955
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.82125, -17.50003, -1.2696953
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.747562, -16.500027, -1.9267349
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 10.325125, -22.50005, -0.38829702
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.631563, -16.000025, 0.56425464
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.565625, -15.000021, 0.49364325
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.656437, -16.000025, -1.1614894
28.0, 0.025, 3.0, 1.0, 0.1, 0.1, 1.0, 9.757436, -17.000029, -0.009442478
