TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 11.232813, -17.000029, -3.4057584
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.3125, 10.69144, -15.500023, -1.8067611
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 11.278439, -17.50003, -0.113873824
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 11.450251, -18.500034, -1.2311376
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 11.9576845, -16.500027, -2.1555297
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 12.427562, -17.000029, -0.58854747
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 12.36225, -23.500053, -1.7465914
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 12.754062, -20.500042, -0.4426988
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 14.846497, -26.000063, -0.32624996
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 11.227814, -16.500027, 0.053673904
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 11.872873, -19.500038, -3.0781553
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 12.8618145, -25.00006, 0.222526
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 12.877501, -18.000032, -4.565368
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 10.529814, -17.000029, -2.6428719
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 12.028501, -17.000029, -0.3011127
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.8125, 12.906876, -22.000048, -1.2607425
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.3125, 11.204123, -16.000025, -2.2624006
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 14.013751, -18.500034, 1.060079
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 13.226811, -18.000032, -5.245563
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 11.609873, -17.000029, -2.7270272
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 12.819878, -21.000044, -3.7311234
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.3125, 11.590311, -24.000055, -1.8030983
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 13.133435, -20.500042, -3.1057117
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 12.654437, -19.000036, 0.11029668
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 11.979937, -16.500027, -1.2309488
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 11.743002, -18.000032, -2.4064782
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 12.344749, -20.00004, 0.553092
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.25, 9.891189, -10.500004, -3.3137312
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.25, 10.553813, -17.50003, -3.9695444
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 13.047065, -19.500038, 0.49704054
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 11.626691, -17.000029, -3.0888894
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 11.909062, -19.500038, -3.1738951
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 12.39394, -20.500042, -2.2410562
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.3125, 11.872126, -19.000036, -2.2176986
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 13.850373, -20.500042, 0.6848829
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 14.036938, -21.500046, -1.1572152
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.6875, 13.476065, -24.000055, -1.4672638
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.25, 10.434063, -16.500027, -0.6675155
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 11.522687, -19.500038, -3.11071
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 13.347254, -26.500065, 0.048280023
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 12.4385, -17.50003, -1.5367815
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 11.458124, -18.500034, -2.1213753
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 11.8545, -19.000036, 0.15966673
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.1875, 10.769003, -19.500038, -0.8308151
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 11.740685, -18.000032, -0.18043843
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 11.665064, -17.50003, -0.30704936
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 13.16275, -24.500057, 0.52739537
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 12.389126, -21.000044, -2.4798293
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 13.372127, -19.000036, 0.19706255
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.25, 10.412127, -16.500027, -2.5813472
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 12.143312, -18.500034, -0.1119813
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 13.629, -21.000044, -2.593644
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.75, 13.699624, -22.50005, -1.6587905
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 12.081374, -18.000032, -2.466938
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.625, 11.4053755, -18.500034, -0.9258548
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 11.169626, -16.000025, -2.621974
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 12.191123, -19.000036, -2.614135
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5, 11.809813, -18.500034, -4.55411
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.375, 11.776938, -18.000032, -2.7044353
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 13.259189, -25.00006, -1.6067474
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.5625, 12.791, -17.000029, 0.48805514
28.0, 0.025, 4.0, 2.0, 0.1, 0.1, 0.4375, 10.482313, -17.000029, -2.6312895
