TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.6535015, -35.50003, 8.537465
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.991252, -29.500076, 5.720826
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.9295, -38.499985, 9.832684
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.3445, -42.499924, 10.866319
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.607061, -35.00004, 8.156353
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.743125, -46.499863, 12.235965
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.33281, -42.999916, 10.238882
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.96681, -38.499985, 8.847864
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.36825, -42.499924, 12.47489
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.935375, -38.499985, 9.633607
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.563937, -35.00004, 8.388507
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.747375, -37.000008, 9.403753
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.831125, -46.999855, 13.194731
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.381686, -32.500076, 8.133457
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.780501, -37.5, 7.242824
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.504562, -44.499893, 11.547231
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.026563, -39.99996, 9.362115
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.8125, -37.999992, 8.451375
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.333438, -33.00007, 6.752564
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.996063, -39.49997, 10.530914
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.641562, -36.000023, 8.771831
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.220315, -41.49994, 9.985256
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.356563, -42.499924, 10.37213
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.611936, -35.50003, 8.664263
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.927502, -37.999992, 10.305217
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.592311, -35.50003, 9.198143
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.532749, -34.500046, 7.6248775
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.919812, -28.500072, 6.6545134
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.762377, -37.000008, 8.926207
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.846125, -37.999992, 8.647832
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.340625, -32.500076, 6.1583476
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.772874, -37.5, 9.309659
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.508626, -34.500046, 8.073331
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.578187, -35.00004, 9.157221
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.303186, -32.500076, 7.4116087
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.795374, -37.000008, 8.911215
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.621562, -35.50003, 8.900727
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.422127, -33.50006, 7.772666
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.096998, -31.000082, 6.1632857
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.518248, -34.000053, 7.1100106
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.742125, -37.000008, 9.490567
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.517188, -35.00004, 7.908
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.984813, -38.999977, 10.291969
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.012628, -39.49997, 9.705255
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.328689, -42.499924, 12.009036
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.601873, -35.00004, 7.6912055
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.480064, -34.500046, 7.8117075
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.966811, -38.499985, 9.07692
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.904314, -37.999992, 9.990796
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.634062, -35.50003, 8.944094
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.061559, -39.49997, 10.09123
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.198061, -40.999947, 11.167813
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.34075, -42.499924, 10.168532
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.033562, -38.999977, 9.527464
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.683061, -36.000023, 8.7494135
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.129748, -40.499954, 10.61839
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.390437, -33.00007, 7.4113283
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.088623, -40.499954, 10.675746
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.232063, -32.500076, 6.737457
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.400438, -33.50006, 6.5778737
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.706187, -37.000008, 8.923999
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.16519, -30.000078, 7.292142
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.517749, -34.500046, 7.46881
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.021376, -39.99996, 9.978148
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.851936, -37.5, 9.802829
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.562999, -35.00004, 8.420092
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.001375, -29.500076, 5.7207665
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.333563, -33.00007, 6.5418735
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.678375, -45.99987, 12.213444
36.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 12.04225, -39.49997, 9.505218
