TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.918248, -28.500072, 5.601872
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.092565, -30.50008, 6.6028037
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.3983135, -23.500053, 4.103766
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.810062, -28.00007, 5.5535884
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.145813, -31.500084, 6.113283
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.855876, -28.00007, 5.050823
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.534439, -25.00006, 4.0053163
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.878873, -28.500072, 5.665215
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.687061, -27.000067, 5.9507227
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.4345, -24.000055, 3.5195537
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.510938, -24.500057, 4.7146263
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.416123, -24.000055, 4.1328807
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.460937, -24.000055, 4.245121
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.890874, -28.00007, 6.322809
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.512189, -24.500057, 3.579988
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.423315, -24.000055, 5.035883
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.624998, -25.500061, 4.368379
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.545626, -25.500061, 4.1938057
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 11.605563, -36.000023, 7.8496304
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.064748, -20.00004, 3.4749577
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.804001, -27.500069, 5.767052
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.413502, -24.000055, 4.245478
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.481938, -24.500057, 4.4256477
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.515687, -24.500057, 4.345358
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.442873, -24.500057, 4.495841
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.932438, -29.000074, 6.7792773
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.803, -27.500069, 5.5158067
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 9.789688, -17.50003, 2.7128165
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.198563, -22.000048, 3.4506671
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.1779995, -22.000048, 3.2635846
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.806126, -28.00007, 4.535199
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.417501, -24.000055, 4.2029443
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.807374, -27.500069, 5.96886
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.625377, -26.000063, 5.4519763
32.0, 0.025, 1.0, 1.0, 0.1, 0.1, 1.0, 10.993874, -29.500076, 6.505853
