TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 20.759314, -29.000074, 2.4812207
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 21.82331, -27.000067, 1.8861606
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 18.16569, -21.500046, 0.9271272
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 21.619936, -25.500061, 3.9670439
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 21.077438, -20.500042, 1.2508651
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 24.250875, -33.00007, 3.9331279
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 22.540627, -24.000055, 1.3294456
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 19.668562, -21.500046, 1.6128056
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 20.437498, -21.500046, 0.51371574
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 19.593248, -17.000029, 0.51204973
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 20.701567, -23.500053, 1.2608993
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 21.682251, -25.500061, 0.8135814
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 21.005686, -23.500053, 3.4086998
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 21.231312, -21.500046, 1.3067772
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.6875, 23.715065, -35.00004, 3.7577684
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.625, 21.912937, -28.500072, 3.567617
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 24.80775, -37.999992, 5.4839897
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 21.142752, -21.000044, 0.9321934
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 21.826565, -20.500042, 0.22343467
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 24.328878, -29.500076, 2.4512477
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.125, 20.890877, -25.00006, 1.5819696
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 20.68906, -19.500038, 1.0194211
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 19.918938, -19.500038, 1.1711055
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.625, 19.935316, -20.500042, 1.0262396
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 18.783503, -20.500042, -1.0428331
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 24.976002, -25.00006, 2.4857454
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 23.578001, -25.500061, 0.60756373
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 18.792686, -19.500038, 0.84994185
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 19.470312, -18.500034, 0.43085894
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 20.258936, -20.500042, 1.5176307
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 19.726873, -21.000044, 1.508251
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 24.683191, -33.50006, 4.200952
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 20.60306, -23.000051, 2.1493084
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 21.159504, -24.000055, 1.3724345
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.6875, 25.557499, -37.999992, 7.2125707
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 18.010124, -19.500038, 1.1551139
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 21.436625, -23.500053, 1.1895863
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 17.790066, -21.000044, 0.65718806
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 20.162754, -22.50005, 0.15836109
28.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 21.291681, -22.000048, 3.5046592
