TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 18.939125, -39.99996, 2.0811844
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 22.299438, -46.999855, 8.95335
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 22.53, -45.499878, 6.99632
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 23.061935, -47.499847, 5.970043
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 22.925625, -56.49971, 9.520012
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 22.508934, -49.99981, 4.7270684
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 22.76075, -47.499847, 4.3937693
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 1.0, 25.657503, -61.499634, 9.822638
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 22.538754, -50.4998, 9.39607
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 23.473186, -55.999718, 3.6501606
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 21.613312, -44.499893, 3.0503888
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 22.832687, -47.99984, 5.8996263
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 24.065998, -49.99981, 5.733713
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 20.863125, -44.499893, 3.194678
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 24.224005, -50.4998, 8.773537
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 26.312618, -69.49951, 5.9155746
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 23.136627, -55.999718, 10.909179
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 19.477068, -38.499985, 3.6890528
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 24.480122, -60.99964, 9.742095
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 17.21225, -35.00004, 3.368726
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 23.300436, -45.99987, 5.1204367
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 24.594994, -58.999672, 8.6022625
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 23.143562, -54.49974, 4.362553
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 22.928875, -50.4998, 4.4385343
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 25.899939, -64.49959, 9.418944
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 23.777563, -55.499725, 8.811556
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 19.784937, -40.999947, 5.256453
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 20.152, -40.499954, 5.5097256
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.9375, 24.151316, -54.49974, 8.618008
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 22.205563, -46.999855, 5.172529
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 23.490059, -47.99984, 3.3133993
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 23.795998, -54.49974, 10.65803
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 21.983624, -43.9999, 3.2158358
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 23.907188, -52.49977, 8.242859
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 21.566936, -47.99984, 8.9681015
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 18.919313, -37.000008, 2.8695812
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 22.502247, -49.499817, 6.0104337
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 22.607939, -53.99975, 6.260019
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.8125, 22.32756, -51.499786, 7.732573
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 18.641314, -30.000078, 0.0847578
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 23.756495, -54.49974, 9.206193
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 23.054628, -58.49968, 9.08086
36.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 20.216944, -41.49994, 5.078637
