TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.125, 14.789562, -14.000017, -2.2072186
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 14.341812, -14.000017, -2.3475046
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.1875, 18.936316, -17.50003, -1.0910594
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.1875, 19.821753, -20.00004, 1.7035697
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 18.190813, -21.500046, 0.158599
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 19.651314, -20.500042, -2.0715103
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 16.771624, -14.500019, -1.8900574
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 19.3655, -18.000032, -0.17794833
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 11.89269, -7.9999948, -2.1882935
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 17.775562, -17.50003, -0.17708379
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.1875, 17.572811, -19.500038, -1.106822
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 16.870562, -15.500023, -2.3969803
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 18.93475, -18.000032, 0.4376269
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.0625, 16.969936, -17.50003, -0.57547444
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 17.215124, -15.500023, -1.8258836
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 19.059315, -19.000036, -0.17569527
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 19.52819, -20.00004, -1.3472931
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.125, 16.138813, -16.500027, -1.2126018
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 22.72913, -21.000044, -2.2864969
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 20.637814, -23.000051, -0.8624754
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.1875, 16.81744, -19.500038, -1.7632583
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 16.22475, -16.500027, -0.37494144
24.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 20.376312, -20.500042, 0.21704626
