TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 20.22531, -19.000036, 1.3269274
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 19.738123, -18.500034, 1.2603208
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 21.87275, -20.00004, 1.9124202
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 18.927252, -13.500015, 1.3035331
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 15.066186, -9.5, 0.058968943
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.125, 18.844688, -20.500042, 2.2472184
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 16.39275, -11.500008, 0.045638222
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 21.67725, -19.000036, 2.037507
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 19.074373, -19.000036, 1.3705566
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 20.65475, -20.00004, 2.262326
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 17.392313, -13.000013, 0.5770339
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 20.343813, -20.500042, 1.5942557
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 19.232687, -16.500027, 2.0027645
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 18.957685, -18.000032, 1.5364468
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 16.911564, -13.000013, 0.49968496
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 19.514563, -19.500038, 2.279246
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 14.986562, -12.00001, 0.2741041
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 13.649501, -9.5, -0.042856526
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 19.328375, -10.000002, -0.44544226
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 19.77894, -15.000021, 0.5440487
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 18.339687, -15.500023, 0.9963024
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 13.466625, -7.9999948, -0.34751713
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 12.971373, -7.9999948, -0.3002885
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 18.1555, -17.50003, 1.7681668
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 20.031437, -17.50003, 0.5058976
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 17.507563, -18.500034, 2.0050967
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 21.663815, -19.000036, 1.4240577
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 22.919064, -19.500038, 2.3108366
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 20.904064, -22.000048, 2.133652
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 19.530317, -16.000025, 1.6742355
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 17.675562, -16.000025, 1.1121224
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 18.03394, -16.000025, 1.200237
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.625, 20.622688, -15.000021, 0.933016
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 14.505311, -7.9999948, -0.32987684
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 11.930938, -8.499996, 0.09802812
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 14.209374, -11.500008, 0.6976007
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 20.69475, -20.00004, 1.8474221
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 18.935686, -17.50003, 1.6606231
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 19.394876, -18.000032, 0.8848713
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 19.577932, -16.500027, 2.3095758
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 17.749254, -17.000029, 1.4548233
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 21.135437, -21.000044, 2.1934514
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 13.790314, -7.9999948, -0.41219825
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 19.392937, -18.500034, 1.6457183
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 17.98225, -12.500011, 0.59451956
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 19.514376, -19.500038, 2.3158393
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 22.341936, -21.500046, 2.246043
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 16.510622, -8.499996, -0.28499264
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 21.044125, -12.00001, 0.21803184
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 19.36131, -18.000032, 1.6852313
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 16.053188, -11.500008, 0.03161762
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.0, 16.903877, -8.499996, 0.17094609
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 19.610313, -21.000044, 2.8878841
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5625, 19.828878, -15.000021, 1.1101034
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 19.87975, -15.500023, 1.6371278
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 18.5425, -18.000032, 1.4978353
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 18.900812, -16.500027, 1.553479
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 21.936874, -21.000044, 2.0703957
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 18.148373, -18.000032, 1.9563171
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 20.312813, -19.500038, 0.94844496
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.3125, 21.531313, -21.000044, 3.5629551
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 18.652996, -18.500034, 2.250156
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 21.819935, -20.00004, 2.5549018
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 20.076252, -18.000032, 1.716158
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 20.338686, -20.500042, 2.003971
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 17.867311, -18.000032, 1.4996805
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.5, 17.386812, -8.999998, -0.052641753
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.25, 15.751998, -8.499996, 0.11508773
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.4375, 16.657375, -10.000002, -0.5901996
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 21.551502, -21.000044, 2.0869858
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.375, 19.524252, -19.500038, 1.352829
24.0, 0.025, 1.0, 4.0, 0.1, 0.1, 0.1875, 16.042686, -15.000021, 0.6020373
