TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 17.264065, -38.999977, 7.8290195
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 17.293125, -43.49991, 9.840767
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.68494, -48.499832, 12.5430765
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.221746, -43.9999, 10.693455
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 17.808565, -40.499954, 9.943707
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.156124, -47.499847, 12.208464
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 16.956184, -39.49997, 9.053162
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 16.251312, -36.000023, 7.763479
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 17.713875, -42.999916, 9.967011
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 19.460442, -60.49965, 17.41448
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 16.628748, -36.500015, 7.402793
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 17.895435, -40.499954, 9.586477
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.605122, -41.99993, 8.457878
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 16.926128, -42.999916, 10.206757
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 17.027685, -43.9999, 11.0243
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 18.109814, -46.999855, 12.015504
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.22594, -47.99984, 11.920687
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.815437, -38.499985, 9.882699
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.440563, -46.999855, 9.565624
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.556252, -48.499832, 12.464125
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.400124, -47.99984, 10.752421
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.142311, -40.999947, 8.874098
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 18.4205, -50.4998, 12.349786
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 16.254253, -36.000023, 8.5610285
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.415934, -37.5, 8.366737
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.42681, -39.99996, 8.799695
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 18.768124, -45.99987, 12.268504
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 15.488813, -36.000023, 7.269331
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 18.081436, -50.999794, 12.741387
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.379625, -45.499878, 12.087935
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 17.205687, -48.999825, 12.736148
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 19.203129, -54.999733, 13.919843
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 19.349064, -54.999733, 13.923559
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 17.46856, -40.999947, 8.643399
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 18.645126, -44.999886, 11.721531
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 16.947182, -42.999916, 10.413421
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.632376, -39.99996, 8.259628
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 16.144623, -35.50003, 7.305896
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.593315, -41.49994, 8.901623
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 19.259626, -58.49968, 16.07738
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 16.681438, -44.499893, 10.674487
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.751377, -37.000008, 8.113705
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 18.819687, -49.99981, 13.948554
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.990812, -45.99987, 11.730299
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 18.612186, -51.99978, 14.215877
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 19.25594, -50.4998, 13.320683
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 14.051874, -29.500076, 5.342936
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.771063, -41.99993, 8.68408
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.926067, -39.49997, 9.628637
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 19.4085, -55.499725, 14.94338
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 16.066814, -34.000053, 8.091632
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.345566, -38.999977, 8.222683
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.29244, -45.499878, 9.074126
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 18.009249, -50.4998, 12.352611
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.215622, -32.000084, 6.3816204
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 16.818186, -38.499985, 8.629256
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.870188, -55.499725, 14.21566
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 16.575563, -43.9999, 8.790106
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 18.083439, -45.99987, 10.248767
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 16.621561, -39.99996, 8.818629
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 17.803997, -43.9999, 11.829933
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 16.976563, -46.999855, 11.874726
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 18.866377, -47.499847, 11.183958
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 14.184186, -30.50008, 5.589048
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.076565, -47.499847, 11.974563
36.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 18.7805, -50.999794, 13.631649
