TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 17.575062, -45.99987, 8.13731
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 15.462125, -31.500084, 4.8604727
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 19.079062, -56.49971, 15.067417
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 18.344376, -53.499756, 11.871815
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 18.059874, -50.999794, 11.142581
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 17.395939, -47.499847, 10.278407
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 16.557001, -42.499924, 7.3698196
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 17.97306, -45.499878, 8.670858
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 17.092438, -36.500015, 6.109811
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 15.752438, -38.999977, 8.540794
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 17.552063, -48.999825, 9.420204
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 17.09206, -37.5, 6.768109
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 16.719059, -40.499954, 5.5196924
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 17.468935, -44.999886, 9.672888
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 19.373686, -55.999718, 13.558239
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 16.227127, -39.49997, 7.731348
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 17.088251, -47.99984, 9.9408865
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.125252, -35.50003, 8.1193075
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 18.552626, -51.499786, 9.639984
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.632439, -39.99996, 6.813033
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 17.729187, -47.499847, 8.3665
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 16.721624, -47.99984, 9.506679
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 18.032248, -46.999855, 8.382989
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 15.441249, -39.49997, 8.569423
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 18.108625, -43.9999, 8.574675
36.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 16.480185, -38.499985, 6.325158
