TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 12.856002, -18.000032, -3.1382558
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.25, 15.89756, -25.500061, 1.9511753
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 14.894566, -19.000036, -0.5379639
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 14.504687, -18.500034, -1.6860794
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.1875, 12.394374, -16.500027, -1.7903122
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 16.953186, -21.000044, -2.8907843
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 17.862373, -30.000078, -1.1258597
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 18.810379, -20.500042, -1.4555129
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 16.997564, -25.500061, 1.5120031
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 16.144876, -20.500042, -4.347273
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 17.066568, -26.000063, -1.2490261
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 16.011002, -22.000048, -1.31487
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 14.368563, -17.50003, -2.2435439
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 16.488438, -20.00004, -2.8357692
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 17.319689, -24.000055, 0.8866733
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 17.424688, -22.000048, -5.4849415
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 16.061998, -19.000036, -0.55775225
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 15.300248, -19.500038, -1.0105506
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.25, 13.972812, -17.000029, -2.5564287
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 15.195625, -21.500046, -0.5837268
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.25, 15.336311, -20.00004, -1.7158362
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 15.382064, -20.00004, -3.2036986
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 14.876308, -19.500038, -4.6486535
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 15.373189, -20.00004, -2.9905438
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 18.136562, -25.00006, -2.0033622
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 15.08881, -21.000044, -1.1478611
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 17.405876, -25.00006, 0.7049973
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 14.144628, -19.500038, -0.07373844
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 18.12869, -24.500057, -0.21483953
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.1875, 14.398187, -18.000032, -2.322679
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 16.427248, -19.500038, -3.74429
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 15.9705, -19.000036, 0.40166628
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 14.443186, -19.000036, -2.8751054
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 15.857375, -21.000044, -0.99553156
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.25, 10.021813, -7.9999948, -1.428699
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.1875, 13.36225, -19.000036, -1.9858884
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 15.502002, -21.500046, -1.5344169
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 18.659813, -22.000048, -2.6810703
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 18.030815, -27.500069, 0.88691425
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 15.11119, -17.50003, -2.1933045
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 16.205063, -28.500072, 0.5357444
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.1875, 11.120875, -16.000025, -2.120066
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 12.885311, -18.000032, -1.969921
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 15.780566, -20.00004, -0.92590904
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 15.330063, -20.00004, -2.6763902
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 17.676628, -20.500042, -0.50568175
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.25, 13.414935, -19.000036, -1.8130137
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 16.503372, -20.00004, -2.4379542
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 14.507063, -18.500034, -2.1969457
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 14.548311, -23.000051, -1.709896
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 12.804815, -17.50003, -0.15161566
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 15.274875, -19.000036, -1.8062388
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 18.655312, -26.000063, -4.1372113
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 18.100313, -20.500042, 3.514545
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.25, 13.396874, -19.000036, -3.4357584
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 14.113935, -19.000036, -2.1579351
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 21.074623, -32.000084, 0.29213673
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 16.223625, -25.00006, 1.3129972
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 16.806938, -23.000051, -0.73283935
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 16.093939, -20.500042, -3.9508564
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.875, 20.211441, -30.50008, 5.670262
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 18.074814, -24.500057, -1.1535121
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 16.321377, -22.000048, -3.4850168
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 16.759125, -22.50005, 2.4048152
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.1875, 14.855312, -19.000036, -2.2396858
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 18.308308, -30.50008, 0.36333516
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 18.569874, -22.000048, -2.6321852
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 17.187187, -19.500038, -2.0931501
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 16.595877, -21.000044, 1.0763696
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 14.0010605, -18.000032, -2.2880416
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 14.580628, -19.500038, -1.9938036
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 13.263064, -18.000032, -1.7430191
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 15.634624, -19.000036, -2.8562963
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 17.231812, -19.500038, -2.4763641
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 16.763124, -19.000036, -0.53517663
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 14.809939, -18.000032, 0.06926388
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 17.640999, -27.500069, 0.05845894
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 14.967249, -12.00001, -0.8684939
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.6875, 18.457376, -32.000084, 0.2760788
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 15.805062, -21.000044, -1.3646985
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 16.464872, -19.500038, 0.9523303
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 16.268562, -21.000044, -3.4817858
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 13.475936, -19.500038, -0.2500788
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 16.438625, -19.000036, -1.3339826
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 14.64931, -20.500042, -1.3667939
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 14.524186, -19.000036, -3.9977772
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.25, 14.501685, -19.000036, -2.673243
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5625, 16.1875, -21.000044, -1.070514
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 15.551374, -22.000048, -1.4524825
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 18.197561, -22.000048, -2.9789321
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.4375, 16.641182, -25.00006, -0.16076481
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.375, 15.269814, -19.500038, -1.1769526
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 16.424685, -18.500034, -2.742865
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 16.785685, -23.000051, 0.5534157
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 17.183311, -19.500038, -1.4715747
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.5, 16.884998, -24.000055, -3.3699114
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.3125, 15.562939, -21.500046, -1.3317801
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.75, 17.996126, -24.000055, -3.9624546
28.0, 0.025, 4.0, 3.0, 0.1, 0.1, 0.625, 18.152687, -25.500061, -1.9546753
