TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5, 11.250499, -17.000029, 1.4456881
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.375, 12.056875, -17.50003, 1.8821318
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 15.749125, -27.500069, 5.3968935
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 13.359875, -18.500034, 2.4606416
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 15.527998, -21.500046, 3.0262508
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.040439, -21.500046, 3.7088819
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 12.435937, -17.50003, 1.6920146
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 13.494752, -19.500038, 2.4518893
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 14.079748, -18.500034, 1.8910278
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 15.208499, -26.500065, 4.9134364
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 1.0, 15.112813, -25.00006, 3.5902162
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.798501, -23.000051, 3.392301
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.185689, -21.000044, 1.9440329
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.416686, -19.500038, 3.0057905
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 13.61194, -21.000044, 3.8122737
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 15.5841255, -18.500034, 2.1521444
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.4375, 12.082687, -18.000032, 2.3136919
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.287064, -18.000032, 2.7892997
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 15.425126, -20.500042, 1.8667867
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.161372, -17.000029, 1.6103309
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 13.590376, -21.500046, 2.185814
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 13.162749, -17.50003, 1.6120276
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 14.935811, -23.500053, 2.4500809
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.591501, -17.50003, 2.466461
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 13.968685, -18.000032, 2.4622965
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.634435, -17.50003, 1.8350825
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.982499, -21.000044, 3.5517507
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 14.073875, -18.500034, 1.7222058
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 12.374062, -16.500027, 0.9743971
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.848249, -23.500053, 4.018041
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 14.271251, -20.500042, 2.4374
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.159188, -20.00004, 2.300628
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.693625, -18.500034, 2.1087053
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 15.237749, -19.000036, 2.4564686
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 14.127062, -19.000036, 2.6118639
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.2695, -20.500042, 2.9743135
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 12.901439, -18.000032, 1.9494443
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.157562, -17.50003, 2.151722
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 12.806934, -20.500042, 2.64356
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 14.868873, -22.50005, 3.5946217
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 12.842627, -17.50003, 2.0225332
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.539124, -19.500038, 1.7214996
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.574501, -24.000055, 4.4053664
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5, 12.311501, -16.000025, 1.0962737
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 12.988876, -19.000036, 2.5596676
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5, 12.305064, -16.500027, 1.9121547
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 12.876686, -18.500034, 2.4999616
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 15.901251, -25.00006, 3.4531677
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.778436, -19.500038, 2.9387422
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 14.822189, -21.500046, 2.8527489
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.598938, -23.500053, 3.8487947
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.8498125, -19.500038, 1.8775375
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 15.36825, -23.500053, 3.607521
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 14.772188, -29.000074, 5.3403463
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.4375, 11.999375, -17.000029, 1.9277259
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.715061, -18.500034, 2.512066
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.446934, -22.000048, 3.2411404
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.979875, -21.500046, 1.9814131
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.4375, 11.352875, -10.500004, 0.12557605
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 14.065434, -22.50005, 2.8240151
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.443439, -19.500038, 3.0882993
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 12.144627, -18.000032, 1.8718361
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.638377, -18.500034, 2.231254
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 12.757936, -16.500027, 1.9461342
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.9375, 14.952439, -19.500038, 1.772076
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 13.693813, -22.50005, 3.861089
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 14.180811, -19.500038, 3.253766
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 14.702689, -21.000044, 2.6682045
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 15.071938, -24.500057, 4.768045
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 14.034064, -22.000048, 1.9458098
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5, 12.231626, -19.000036, 2.1355302
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 14.528188, -24.000055, 3.0411882
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.846624, -20.00004, 2.633368
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.215439, -17.50003, 1.1398246
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.5625, 13.2701235, -21.500046, 3.0459657
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.875, 15.292501, -23.000051, 2.961501
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.178251, -17.50003, 2.2643394
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 13.573059, -17.50003, 1.8701257
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.95725, -17.50003, 1.684324
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 14.573748, -27.500069, 4.198925
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.620687, -18.500034, 1.9889115
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.625, 13.698998, -19.000036, 2.3222578
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.8125, 14.751813, -21.500046, 3.4093633
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.75, 13.680311, -18.500034, 2.0393097
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 12.584936, -18.500034, 2.14638
28.0, 0.025, 1.0, 2.0, 0.1, 0.1, 0.6875, 13.740312, -19.000036, 2.6139686
