TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 11.667687, -17.50003, -1.3972566
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.3125, 11.183627, -16.500027, -0.4579798
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 11.975439, -17.000029, 0.48680696
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.1875, 10.879251, -17.000029, -0.39173484
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 13.714685, -18.500034, 0.0833408
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 11.622501, -16.500027, 0.578522
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 12.034125, -17.50003, -1.3324013
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.468561, -16.500027, -0.44407806
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 13.889999, -17.000029, -0.9051897
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 11.009748, -14.000017, -0.3518234
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 11.706313, -17.50003, -2.1915884
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.019503, -13.500015, -0.68695176
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 12.839749, -17.000029, -2.6130319
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 10.455877, -17.000029, -1.2232256
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 11.590876, -16.500027, 0.097989894
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 11.197312, -16.500027, -1.5307266
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 10.87019, -17.000029, -0.5589077
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 14.319624, -17.50003, 1.4330431
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 13.310561, -18.500034, -2.681121
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 12.005999, -17.000029, -0.7366764
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 13.222938, -17.50003, -1.9868255
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.3125, 10.890437, -17.000029, -1.9665785
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 13.152065, -17.000029, -2.2594752
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 11.51725, -16.000025, -0.109540254
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 14.647314, -20.500042, 0.88602585
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 11.638377, -17.50003, -0.8079359
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 12.161623, -17.50003, 0.8912851
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 10.7664995, -16.000025, -1.5531934
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.3125, 11.296375, -17.50003, -1.8802037
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 11.95469, -16.500027, 0.17238347
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.433124, -17.50003, -1.5372707
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.266811, -18.000032, -1.9831473
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 11.491562, -15.500023, -1.5160246
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 12.135123, -18.000032, -1.6210393
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 11.968186, -16.500027, 0.49727032
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.479312, -14.000017, -1.0541848
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.03875, -16.000025, -1.4863632
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 12.907561, -18.500034, 0.052521154
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 10.5875, -14.000017, -1.9000127
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 10.680938, -11.000006, -1.4362359
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 11.177375, -17.000029, -0.22269356
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 13.311937, -18.500034, -1.3377364
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 13.010311, -19.000036, 0.8676094
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 10.860499, -17.000029, -0.48325422
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.337751, -16.500027, 0.6848773
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.3125, 10.740313, -16.000025, -0.1547478
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 10.410437, -16.000025, -0.39833647
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 12.806623, -17.50003, -1.3131989
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 11.504626, -16.000025, 0.06352508
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 10.447189, -17.000029, -1.4853162
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.4355, -17.50003, 0.33785886
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 14.040437, -18.000032, -1.4823575
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 12.938749, -18.500034, -1.2252775
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 13.159439, -17.000029, -1.1050328
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 12.126436, -17.50003, 0.11579431
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 11.130248, -16.000025, -1.3502103
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 12.135685, -18.000032, -0.8963435
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 12.877188, -18.000032, -2.699146
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 10.647435, -14.500019, -1.7126926
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 12.1068125, -17.50003, -1.5196958
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 14.119624, -19.000036, 1.6789563
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 10.817188, -17.000029, -1.3324896
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 10.906813, -13.500015, -1.2452459
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 11.255373, -17.000029, -0.6103398
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.738562, -17.000029, -0.48339325
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.341377, -16.500027, 0.89857644
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 13.207066, -17.000029, 1.1293066
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.405811, -17.000029, -0.6814699
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.25, 10.455063, -16.500027, -0.48175108
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.3125, 11.171687, -16.000025, -2.9893992
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 11.541187, -16.000025, -0.5229948
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 11.269251, -13.500015, -1.0281383
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 12.923622, -18.000032, -0.38315386
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.1875, 8.989501, -9.5, -2.3055937
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.1875, 10.499747, -13.000013, -1.9730946
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.863438, -18.000032, -0.7793242
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 12.521937, -18.000032, 0.01663313
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.25, 10.849689, -17.000029, -0.9999978
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 11.591561, -17.000029, -0.11510154
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.0701885, -17.50003, -1.6810591
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.506811, -16.500027, -0.93692064
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 11.240123, -17.000029, -1.3833976
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.590064, -18.000032, 1.2216748
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 12.595749, -18.500034, 0.0100068785
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.3125, 9.290189, -8.499996, -1.7965486
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 12.415999, -17.000029, -0.19676045
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 11.9139385, -16.000025, -1.767294
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.649814, -18.000032, -2.1113262
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 10.319374, -11.500008, -2.1495857
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.314687, -18.000032, 1.562455
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 12.41425, -17.000029, -1.7580297
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 10.779439, -16.500027, -1.6572214
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 13.212501, -17.50003, 0.037640963
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 11.159189, -16.000025, 0.87350714
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.25, 9.376313, -9.5, -0.36401755
25.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.314562, -16.500027, -1.2732052
