TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.75, 29.225124, -55.499725, 6.1966715
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.625, 25.213186, -41.49994, 1.8917884
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5625, 26.009068, -42.499924, 3.6349864
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.75, 30.096249, -56.999702, 11.905567
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.8125, 30.828999, -63.499603, 11.339114
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.6875, 26.835503, -43.9999, 2.497123
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.875, 31.880247, -66.99955, 9.074004
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.6875, 26.964748, -43.49991, 6.134642
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.6875, 28.168314, -48.999825, 5.4891787
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.6875, 25.354753, -43.49991, 5.171829
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.625, 27.338314, -52.49977, 6.027641
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.75, 29.755314, -53.499756, 5.2575417
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.75, 26.352564, -49.499817, 9.586381
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 28.155062, -48.999825, 5.035569
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.75, 28.440506, -55.999718, 5.722473
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.75, 28.238062, -57.999687, 9.653584
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.875, 24.967, -40.499954, 2.297456
35.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 26.49706, -47.499847, 5.00273
