TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 21.458246, -24.500057, -0.43472695
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 21.601624, -28.500072, 0.41183478
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 21.896435, -28.00007, 1.7689823
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 22.869375, -19.500038, 2.0266275
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.625, 24.81688, -34.500046, 4.0483403
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 22.987314, -27.000067, 0.54166734
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.625, 21.066748, -23.500053, -0.95050985
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.75, 26.58275, -37.999992, 4.8908114
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 23.6195, -33.50006, 2.1045508
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 22.871687, -31.000082, 3.2124724
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 22.844936, -30.000078, 1.5609922
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 21.442503, -24.000055, -1.4733104
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 19.900438, -27.500069, 3.4114091
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 20.682001, -27.500069, 1.2286963
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.6875, 24.276308, -37.000008, 3.0765638
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.75, 24.505814, -31.500084, 2.8586454
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 21.061441, -28.00007, 0.4127591
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 22.182877, -27.500069, 1.3300722
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 21.240746, -21.500046, -1.9459153
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 25.329557, -36.000023, 2.1252284
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 21.486876, -27.500069, 0.36560276
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 23.239506, -30.000078, 2.8276637
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 25.176064, -38.499985, 4.901509
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.6875, 24.311747, -33.50006, 3.7822988
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 24.961811, -36.500015, 1.0286617
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.625, 25.31387, -31.500084, 2.8132737
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.75, 23.372625, -32.500076, -0.3862044
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 23.082691, -29.000074, 2.3646588
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.6875, 25.44206, -37.5, 3.5346248
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 23.538437, -29.500076, 2.7897265
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 19.787062, -26.000063, 0.9113969
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 24.783186, -30.000078, 1.2134966
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 14.906124, -15.000021, -1.2491704
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 22.679, -28.500072, 0.8736474
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 22.692562, -32.000084, 4.0761294
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 16.963125, -20.500042, 0.5472328
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 25.38231, -36.500015, 2.5674438
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 20.281815, -24.000055, -0.4720226
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.6875, 26.02819, -39.49997, 2.2820346
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 21.969189, -29.500076, 5.1398497
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 24.320316, -33.50006, 2.0082371
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 22.015871, -25.500061, -0.1699765
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 21.95625, -32.500076, 1.045367
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 22.128746, -30.50008, 2.8046222
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 19.977816, -28.00007, 2.565609
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 22.807753, -30.000078, 3.4124932
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 21.996183, -29.000074, 0.90754193
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 23.59906, -29.500076, 1.8190268
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 23.903126, -33.50006, 0.22790517
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 24.328938, -34.000053, 3.4270272
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.75, 22.884624, -31.500084, 2.0122483
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.3125, 22.407873, -30.50008, 2.9284904
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 24.12256, -35.00004, 3.570499
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 21.516438, -24.000055, 1.3397484
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 22.732187, -29.500076, 2.688554
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 20.704498, -24.000055, 0.4203571
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 26.382187, -38.999977, 3.256857
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.1875, 22.2965, -32.500076, 0.3271537
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.625, 21.373499, -27.000067, 3.516286
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.75, 27.330812, -37.5, 1.6648138
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 21.77356, -27.000067, 3.1145198
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 21.38456, -27.500069, 1.357656
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 23.901249, -32.000084, 3.5835006
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 22.789692, -33.50006, 1.5361412
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 23.98719, -34.000053, 0.9420934
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 18.409437, -23.000051, -0.21384256
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.6875, 21.409939, -27.000067, 0.07851294
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 22.978872, -32.000084, 2.3360133
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 24.270184, -33.00007, 0.38873753
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 18.703058, -23.000051, -1.1901765
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 20.680126, -31.000082, 1.3215309
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 19.530811, -24.000055, 0.5035648
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 22.708685, -29.500076, 1.8984119
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5625, 22.56144, -31.000082, 4.128039
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.375, 19.511625, -20.00004, -1.1993375
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.25, 17.468252, -22.50005, 1.4824913
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.5, 24.426378, -34.500046, 2.116098
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.6875, 21.949375, -25.00006, 0.8078343
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 21.203188, -33.00007, 2.1334693
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 23.183998, -34.000053, 2.7704046
30.0, 0.025, 3.0, 4.0, 0.1, 0.1, 0.4375, 21.826567, -27.500069, 2.0862849
