TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 22.252625, -43.49991, 6.851924
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 23.36468, -43.49991, 9.37231
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 24.838125, -53.99975, 13.215794
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 22.603756, -42.999916, 7.4330697
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 20.678627, -42.999916, 7.74313
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 21.228752, -43.9999, 7.825893
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 20.387, -36.000023, 4.501014
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 21.260567, -37.000008, 5.706504
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 20.645504, -38.999977, 7.259596
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 19.436813, -34.000053, 2.8436701
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 23.405308, -46.999855, 9.114188
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 21.13987, -36.000023, 4.9270325
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5, 18.703812, -30.000078, 2.8577414
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 24.035753, -42.499924, 6.4489436
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 24.706623, -52.49977, 11.414431
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 23.499187, -47.499847, 6.42399
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 22.939121, -45.99987, 9.624062
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 21.242622, -40.999947, 7.9382296
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 24.877813, -57.499695, 13.583677
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 20.635439, -39.49997, 7.888862
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 21.705, -41.49994, 7.1748886
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 21.205873, -43.9999, 7.5461683
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 23.189314, -47.99984, 6.828375
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 25.337997, -62.49962, 13.670787
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 23.673685, -49.99981, 9.225637
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 23.614622, -44.999886, 8.519679
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 22.676378, -46.999855, 10.07678
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 22.546127, -42.499924, 8.697531
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 20.93594, -45.99987, 8.401385
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 1.0, 25.04537, -55.499725, 10.808553
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 22.77394, -47.99984, 8.075028
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 24.713566, -52.999763, 11.635427
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 23.749376, -46.499863, 7.5981855
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 20.3585, -39.99996, 6.8174605
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 22.67719, -47.499847, 10.173056
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 21.60569, -43.9999, 8.5447035
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 22.36812, -40.999947, 7.448547
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 23.807625, -47.499847, 8.041379
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 21.076748, -42.499924, 8.175617
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 25.232874, -53.499756, 11.044441
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 24.277496, -55.999718, 12.16575
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 20.975191, -44.999886, 8.526754
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 21.999626, -44.499893, 9.353463
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 24.93313, -55.499725, 13.202801
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 22.07237, -41.49994, 6.77878
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.8125, 22.93125, -42.999916, 8.144716
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 21.449247, -39.49997, 7.670247
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.5625, 20.079193, -36.500015, 5.2731133
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 22.442253, -48.499832, 9.952025
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.6875, 20.62212, -45.499878, 9.181652
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 21.521124, -46.999855, 10.474116
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 24.323185, -44.999886, 8.548994
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 23.421314, -54.49974, 10.335537
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.9375, 24.966623, -50.999794, 13.933988
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.75, 20.983063, -34.500046, 4.253047
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.875, 21.884188, -43.49991, 7.5678673
35.0, 0.025, 2.0, 3.0, 0.1, 0.1, 0.625, 20.7715, -39.49997, 5.894961
