TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 15.296062, -30.50008, 1.9242494
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 13.690376, -26.500065, 1.7723094
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 14.498625, -27.000067, 3.3763683
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 13.037687, -23.000051, 1.1170801
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 14.67356, -27.500069, 2.3791065
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 12.801437, -20.500042, 1.278237
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 13.1045, -20.00004, -0.8000768
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.569562, -18.500034, -0.25883865
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 14.957752, -28.00007, 1.5568833
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 13.049, -19.000036, 0.81284606
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 12.351501, -24.000055, -0.29711244
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 13.3064375, -22.000048, 1.0625224
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 13.471936, -28.00007, -1.3489932
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.4375, 12.464001, -25.00006, 1.130299
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.75, 13.363562, -26.500065, 2.4283097
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.6875, 14.576058, -27.500069, 0.786775
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 12.367001, -20.500042, 0.28195876
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.9375, 16.502378, -31.500084, 5.383869
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.8125, 15.579627, -26.000063, -1.3030066
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 13.232501, -25.00006, 0.9419965
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 11.902813, -19.500038, -1.873462
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.375, 11.384938, -18.000032, -1.3472865
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 14.285309, -25.00006, -0.5733792
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5625, 12.722999, -20.500042, 1.4625151
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.625, 13.527315, -25.00006, 1.9232265
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 11.808437, -18.500034, -0.59448016
30.0, 0.025, 3.0, 2.0, 0.1, 0.1, 0.5, 12.696876, -24.500057, 2.8411674
