TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.375, 13.330062, -10.500004, -0.0992255
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.375, 15.175123, -10.000002, 0.74806505
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.375, 11.4945, -7.9999948, 0.19281721
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.25, 14.007064, -10.000002, 0.10139586
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.625, 11.620688, -8.999998, 0.051509492
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.375, 13.043686, -7.9999948, -0.2736391
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5, 12.284498, -7.9999948, -0.1247759
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.25, 14.217623, -7.9999948, -0.07296424
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.3125, 13.154501, -8.999998, 0.14869529
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.4375, 15.759501, -12.00001, -0.44540736
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.3125, 12.297185, -7.9999948, -0.51830477
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.4375, 15.569436, -14.000017, 0.44721618
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.25, 13.006874, -7.9999948, -0.15057118
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.4375, 14.155562, -7.9999948, -0.10911724
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5625, 13.907313, -13.000013, 0.967597
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.25, 14.245, -8.499996, -0.48150688
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.3125, 12.411562, -8.999998, 0.045541365
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5, 14.215563, -7.9999948, -0.07268207
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.1875, 11.732938, -10.000002, -0.06500227
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.25, 12.682625, -12.00001, 0.89406836
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.25, 15.867566, -18.000032, 1.2184192
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.3125, 13.237378, -9.5, -0.12555017
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.3125, 12.349999, -8.499996, -0.786738
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5625, 16.832626, -7.9999948, -0.40389907
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.4375, 13.687563, -10.000002, 0.047422234
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.5625, 13.882377, -8.499996, -0.11476357
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.375, 13.614062, -10.000002, 0.30731818
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.4375, 11.969813, -8.999998, 0.121489845
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.1875, 10.740685, -7.9999948, -0.10716128
22.0, 0.025, 1.0, 3.0, 0.1, 0.1, 0.125, 12.630688, -7.9999948, -0.27071673
