TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 18.580563, -22.000048, 0.72438794
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 18.302498, -19.000036, -0.12665002
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 18.259813, -18.500034, 0.7327016
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 20.940624, -18.500034, 2.0220156
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 20.462248, -21.500046, 1.3776898
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 20.043753, -17.50003, -0.043826386
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 21.368126, -23.000051, 0.860649
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 16.508497, -12.00001, -0.55380714
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 15.560751, -9.5, -0.88869447
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.6875, 22.332687, -21.000044, 1.646529
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 17.29281, -20.500042, 0.32141408
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 21.761751, -23.000051, 1.173577
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 17.342812, -17.50003, 1.141045
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 19.53081, -20.00004, 0.6943824
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 20.777815, -21.500046, 0.70603186
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 19.622065, -21.000044, 1.4751836
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 21.7135, -22.50005, 0.517351
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 15.424625, -12.500011, -0.96667236
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 19.47994, -19.500038, -0.47102866
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 20.41744, -21.000044, 0.45885986
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 11.128815, -7.9999948, -1.4476081
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 18.76556, -19.500038, 0.8975665
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 17.496252, -18.500034, 0.69564694
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 18.874374, -17.000029, 0.6322265
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 20.338501, -20.500042, -0.40111417
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 19.10206, -19.500038, 1.2195839
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 21.366938, -23.500053, -0.22297785
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 13.830126, -7.9999948, -0.9584589
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 20.260565, -19.500038, 0.56015587
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 22.208689, -20.500042, 1.9675688
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.625, 21.225935, -21.500046, 0.8707631
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 20.165249, -18.500034, 0.03685319
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 22.412998, -22.000048, 1.3451915
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 19.632, -21.000044, 0.53387886
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.125, 16.555061, -16.500027, 0.34009567
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 15.621253, -15.000021, -0.14273053
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 19.024, -18.000032, 0.008433703
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 15.077871, -13.000013, -0.9264338
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 20.309437, -19.500038, -0.43214014
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 20.691313, -20.500042, 2.6896179
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 20.24425, -20.00004, 0.42570785
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 19.882124, -20.00004, 0.5273631
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 19.939808, -20.500042, 0.47064906
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 19.2545, -20.500042, 1.5957962
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.0625, 17.572308, -19.500038, 1.775927
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 19.508503, -20.00004, 1.7847499
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 19.384876, -18.500034, 0.36771142
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 20.106253, -18.000032, 0.61359423
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 18.388, -19.500038, -0.58220524
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 19.0955, -19.000036, 0.84161687
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 17.7635, -12.500011, -0.7251682
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 18.634377, -19.000036, 0.8786227
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 22.299438, -21.500046, 1.4675239
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 21.03625, -19.500038, 1.0466157
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 18.384691, -20.00004, 1.3464549
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 18.947252, -21.000044, 1.4761989
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 19.03281, -19.000036, -0.086281344
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 13.177498, -8.999998, -1.7628101
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 19.154121, -20.00004, 1.9138614
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 23.39725, -20.500042, -0.4478767
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 17.480629, -18.000032, 1.4022409
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 12.964624, -7.9999948, -1.1066322
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 18.497, -21.000044, 1.337237
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 19.213749, -20.500042, -0.4172427
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 19.52412, -19.500038, -0.47788244
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 22.002249, -21.500046, 1.2087593
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 20.187998, -19.000036, -0.106545314
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 19.65081, -20.500042, 0.8372351
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 18.603935, -22.000048, -0.06441829
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 18.214622, -18.000032, -0.17200628
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 21.263874, -21.000044, 0.012418938
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.6875, 23.603558, -30.000078, 3.306303
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 12.264, -7.9999948, -1.0703179
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 18.940123, -18.500034, 1.4650642
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 21.238192, -22.000048, 0.6890796
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 19.94494, -20.500042, 1.407984
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 19.120123, -19.000036, 0.51722234
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 19.652874, -21.000044, 1.1881188
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 17.232313, -19.000036, 0.55122197
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 16.790564, -19.000036, 0.5418384
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.6875, 20.890001, -18.500034, 0.7039286
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 18.798687, -20.500042, 0.5968805
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 21.467688, -21.000044, 0.43050736
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 13.786376, -7.9999948, -0.40491244
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5, 21.785873, -20.00004, 0.9280193
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 18.843622, -16.500027, 0.070243075
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.625, 20.297686, -20.500042, -0.17548417
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 12.37125, -8.999998, -1.014497
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 21.476563, -21.000044, 1.8554248
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 21.953808, -21.000044, -0.4165488
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.3125, 18.700815, -22.50005, 1.4315392
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.5625, 21.623371, -22.000048, 0.33723757
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.375, 20.646248, -19.000036, 1.2504461
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.1875, 18.0565, -20.00004, 1.2293936
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 14.905125, -7.9999948, -1.0042127
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.4375, 20.179625, -19.000036, 0.7823096
25.0, 0.025, 2.0, 4.0, 0.1, 0.1, 0.25, 14.613936, -12.00001, -0.9457989
