TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.1875, 12.709563, -12.500011, -4.0808034
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 17.96794, -19.000036, -3.3796344
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.25, 17.29044, -20.00004, -2.4531105
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.1875, 18.334625, -22.50005, 1.9010222
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 20.726501, -21.000044, -1.0601029
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 16.342876, -19.000036, -3.012465
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.1875, 19.796936, -19.000036, -3.2098248
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 18.851059, -21.500046, -1.2751094
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 19.021814, -19.000036, -2.4909365
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.625, 17.328564, -17.000029, -1.4209213
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 15.15894, -10.500004, -3.2514803
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 11.183501, -8.499996, -3.90507
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 17.85394, -18.500034, 0.17444915
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 17.069191, -18.000032, -2.1783407
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.25, 18.892, -21.000044, -3.316091
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 16.093624, -19.500038, -1.1435571
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 19.116062, -19.500038, -2.8678527
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 19.573874, -20.500042, -1.6642655
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 20.776312, -21.000044, -4.305478
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 20.799126, -21.000044, -3.1230638
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.1875, 16.617126, -17.000029, -3.7269979
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.125, 16.600874, -16.500027, -1.834983
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5625, 17.201498, -19.500038, -0.8923722
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 12.790939, -8.499996, -2.379156
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 18.848068, -21.000044, -3.94706
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.1875, 18.347067, -15.500023, -1.2292062
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.25, 19.283186, -21.500046, -4.3885055
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 17.480942, -18.500034, -1.3662488
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 20.897936, -22.50005, -1.6633003
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 18.351936, -19.500038, -0.05108343
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 18.115875, -21.000044, -1.49273
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5625, 22.954, -24.000055, -1.1233457
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 18.368437, -20.00004, -1.6289786
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.25, 18.565876, -21.500046, -2.8777993
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 17.587751, -20.00004, -0.5112122
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 16.711374, -18.500034, -2.0895786
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 19.957186, -20.500042, -2.8375466
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 17.65875, -20.00004, -2.0409274
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5625, 21.5905, -21.500046, -3.8352742
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 19.017376, -19.000036, 2.1568346
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.25, 15.089061, -12.500011, -3.0648158
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 18.094439, -21.000044, -2.5473645
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 17.742813, -20.500042, -3.2674391
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.1875, 13.819438, -12.00001, -1.8197855
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 16.293251, -18.000032, -0.9049934
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.125, 15.305687, -20.00004, -0.24209173
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 11.347876, -10.000002, -3.3587873
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 22.413187, -21.500046, -1.7692465
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 18.533998, -17.50003, -3.451016
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 17.540876, -19.000036, -1.9444094
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.25, 14.31419, -9.5, -2.7248251
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.125, 12.533565, -10.000002, -2.0755336
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.1875, 17.45606, -18.000032, -2.3047228
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5625, 21.517937, -21.000044, -1.2100202
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.3125, 14.240937, -12.500011, -0.9108446
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.25, 16.157627, -20.500042, -2.3899946
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.5, 19.699062, -21.500046, -2.9059634
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.4375, 20.24081, -19.500038, -4.077262
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 17.240002, -20.00004, 0.61480564
25.0, 0.025, 4.0, 4.0, 0.1, 0.1, 0.375, 17.361185, -21.500046, -4.265099
