TICKS, ALPHA, INIT-VALUE-UPPR-BOUND, FEATURES, D1, D2, ACCURACY, PROBLEM-RT, REWARD-BOLD, RPE-BOLD
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 17.234062, -38.499985, 6.0124993
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 16.221312, -39.99996, 7.800173
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 17.844814, -44.999886, 10.280288
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 15.085998, -35.00004, 6.2051744
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.20444, -35.50003, 5.3061385
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 16.8325, -45.499878, 11.02628
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 16.005625, -37.5, 5.6081243
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 17.690504, -42.499924, 8.4322815
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.944313, -39.99996, 7.6811943
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 18.579874, -59.499664, 15.0068445
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 16.605562, -43.49991, 7.8171043
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 15.775249, -34.500046, 6.5575695
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.838875, -38.999977, 3.9307911
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 15.372936, -35.00004, 5.820477
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 17.419937, -44.499893, 9.732047
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 16.735125, -45.499878, 7.5525866
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.5625, 14.912875, -37.5, 6.7986455
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.67844, -37.000008, 7.864381
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 18.180685, -44.499893, 6.5617704
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.69075, -40.499954, 7.090281
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 15.409127, -32.000084, 3.2937222
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.8125, 16.044127, -38.499985, 6.111729
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 17.616314, -42.499924, 6.8190355
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 16.073502, -38.499985, 8.141861
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 1.0, 18.109816, -39.99996, 7.0255723
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 17.097626, -40.999947, 7.7200994
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 16.402689, -37.000008, 7.6801887
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 15.051312, -35.00004, 4.9159236
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.75, 16.4255, -41.49994, 5.777613
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 15.281437, -34.500046, 6.487104
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.6875, 15.852623, -39.49997, 6.484844
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.875, 17.270689, -42.499924, 6.6302824
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.625, 15.45456, -35.50003, 5.546085
35.0, 0.025, 2.0, 2.0, 0.1, 0.1, 0.9375, 17.678436, -39.49997, 6.440173
